id,normal,direct,slow,steal
65.152.81.178,1,0,0,0
168.102.208.134,1,0,0,0
42.195.237.71,1,0,0,0
67.103.235.162,1,0,0,0
213.26.161.227,1,0,0,0
18.13.187.112,1,0,0,0
170.84.159.112,1,0,0,0
115.210.81.190,1,0,0,0
230.154.75.137,1,0,0,0
243.140.231.201,1,0,0,0
26.30.167.206,1,0,0,0
34.172.156.69,1,0,0,0
222.112.240.130,1,0,0,0
209.20.14.78,1,0,0,0
78.255.129.65,1,0,0,0
65.82.171.235,1,0,0,0
186.210.198.31,1,0,0,0
121.187.230.94,1,0,0,0
87.215.13.36,1,0,0,0
4.64.249.73,1,0,0,0
208.187.90.53,1,0,0,0
232.59.211.211,1,0,0,0
63.119.62.94,1,0,0,0
222.78.237.128,1,0,0,0
243.67.89.41,1,0,0,0
116.194.47.186,1,0,0,0
99.162.210.89,1,0,0,0
46.18.33.255,1,0,0,0
129.40.205.212,1,0,0,0
86.135.226.191,1,0,0,0
18.158.225.35,1,0,0,0
54.210.115.197,1,0,0,0
174.148.170.78,1,0,0,0
36.176.114.244,1,0,0,0
201.215.190.251,1,0,0,0
12.183.117.79,1,0,0,0
3.124.106.63,1,0,0,0
10.13.25.209,1,0,0,0
224.54.127.146,1,0,0,0
157.169.100.63,1,0,0,0
240.47.81.9,1,0,0,0
101.102.239.225,0,0,1,0
96.197.228.106,1,0,0,0
72.185.230.25,1,0,0,0
53.103.186.167,1,0,0,0
122.118.30.197,1,0,0,0
66.8.167.44,1,0,0,0
204.12.128.178,1,0,0,0
225.100.130.36,1,0,0,0
143.117.49.90,1,0,0,0
241.187.46.90,1,0,0,0
86.153.157.80,1,0,0,0
191.196.3.69,1,0,0,0
120.36.56.20,1,0,0,0
77.177.30.155,1,0,0,0
141.246.157.144,1,0,0,0
32.47.177.33,1,0,0,0
58.184.59.129,1,0,0,0
192.64.178.145,1,0,0,0
82.93.114.104,1,0,0,0
191.70.207.208,1,0,0,0
143.135.123.104,1,0,0,0
95.70.20.246,1,0,0,0
150.135.177.142,1,0,0,0
117.37.124.28,1,0,0,0
23.42.184.7,1,0,0,0
4.117.254.31,1,0,0,0
44.225.181.96,1,0,0,0
132.99.90.98,1,0,0,0
107.10.203.166,1,0,0,0
20.211.132.18,1,0,0,0
225.150.51.79,1,0,0,0
207.146.246.206,1,0,0,0
250.134.192.180,1,0,0,0
113.59.227.49,1,0,0,0
135.9.224.151,1,0,0,0
2.74.160.85,1,0,0,0
176.210.28.187,1,0,0,0
169.213.33.172,0,0,1,0
46.250.43.136,1,0,0,0
80.89.255.205,1,0,0,0
52.202.164.236,1,0,0,0
163.114.18.129,1,0,0,0
247.240.11.138,1,0,0,0
122.16.121.68,1,0,0,0
222.244.2.153,1,0,0,0
25.231.53.222,1,0,0,0
19.36.184.52,1,0,0,0
106.144.141.101,1,0,0,0
50.252.244.219,1,0,0,0
52.156.214.57,1,0,0,0
215.93.26.186,1,0,0,0
122.253.249.154,1,0,0,0
227.240.199.39,1,0,0,0
233.47.89.213,1,0,0,0
244.154.234.54,1,0,0,0
195.26.159.193,1,0,0,0
61.237.228.138,1,0,0,0
220.82.143.210,1,0,0,0
204.84.217.154,1,0,0,0
