id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,2.01,0.99,1.15,2.01,1.02,1.69,22,0
2,proxy2,0.64,1.25,0.96,0.64,1.0,0.85,11,0
3,proxy3,1.22,1.09,1.0,1.22,1.0,1.15,15,0
4,proxy4,0.68,1.01,1.26,0.68,0.98,0.62,8,0
5,proxy5,1.0,0.83,0.89,1.0,1.0,0.92,12,0
6,proxy6,1.02,1.0,1.32,1.02,1.0,1.0,13,0
7,proxy7,1.37,0.76,0.68,1.37,1.0,1.0,13,0
8,proxy8,1.41,0.91,0.98,1.41,1.0,1.08,14,0
9,proxy9,1.52,0.99,1.23,1.52,1.01,1.23,16,0
10,proxy10,1.28,1.13,1.02,1.28,1.01,1.15,15,0
11,proxy11,0.95,1.03,0.88,0.95,1.0,1.0,13,0
12,proxy12,0.98,0.81,0.76,0.98,1.0,0.92,12,0
13,proxy13,0.69,0.95,1.06,0.69,0.99,0.77,10,0
14,proxy14,0.97,1.04,0.68,0.97,1.0,1.08,14,0
15,proxy15,0.92,1.03,1.06,0.92,1.0,0.92,12,0
