id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.2,1.15,1.09,1.2,1.0,1.26,24,0
2,proxy2,16.09,0.91,4.98,147.31,4.58,0.84,16,1
3,proxy3,0.91,0.64,0.85,0.91,1.0,1.0,19,0
4,proxy4,0.83,1.05,1.35,0.83,1.0,0.95,18,0
5,proxy5,1.0,0.88,0.98,1.0,0.99,0.89,17,0
6,proxy6,1.68,1.0,0.98,1.68,1.01,1.26,24,0
7,proxy7,0.68,0.8,1.0,0.68,0.99,0.74,14,0
8,proxy8,1.56,1.18,0.88,1.56,1.03,1.58,30,0
9,proxy9,1.0,0.98,1.42,1.0,0.98,1.16,22,0
10,proxy10,0.92,1.11,1.24,0.92,0.99,0.84,16,0
