id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.74,0.99,1.21,0.77,1.0,0.86,6,0
2,proxy2,0.63,1.04,0.77,0.66,0.99,0.57,4,0
3,proxy3,29.61,0.78,7.0,1.85,8.26,4.0,8,0
4,proxy4,1.33,1.17,0.69,1.39,1.0,1.0,7,0
5,proxy5,0.6,1.27,1.02,0.63,1.0,0.71,5,0
6,proxy6,26.31,0.74,4.58,0.77,8.09,3.57,5,0
7,proxy7,20.36,1.21,6.04,1.1,10.11,3.86,7,0
8,proxy8,0.8,0.67,0.87,0.84,1.01,1.14,8,0
9,proxy9,27.6,0.82,5.23,0.94,6.96,4.14,9,0
10,proxy10,0.37,0.87,1.0,0.39,0.99,0.43,3,0
11,proxy11,28.47,0.96,6.21,1.26,7.64,4.14,9,0
12,proxy12,0.65,1.27,1.26,0.68,1.0,0.71,5,0
13,proxy13,0.76,0.67,1.29,0.8,0.99,0.43,3,0
14,proxy14,29.77,0.91,4.4,1.43,10.22,4.43,11,0
15,proxy15,1.11,0.67,1.09,1.17,1.01,1.29,9,0
16,proxy16,1.2,0.93,0.67,1.26,1.0,1.14,8,0
17,proxy17,0.55,1.19,1.06,0.57,1.0,0.86,6,0
18,proxy18,1.0,1.04,0.77,1.05,1.0,1.14,8,0
19,proxy19,0.93,1.09,1.08,0.97,1.0,1.0,7,0
20,proxy20,1.29,1.01,1.06,1.35,1.01,1.14,8,0
21,proxy21,0.95,0.86,0.9,1.0,1.01,0.86,6,0
22,proxy22,0.37,1.05,1.0,0.39,0.99,0.43,3,0
23,proxy23,1.04,1.1,0.67,1.09,1.0,1.14,8,0
24,proxy24,1.16,0.75,0.73,1.22,1.0,1.0,7,0
25,proxy25,2.36,1.02,0.71,2.47,1.02,2.0,14,0
26,proxy26,1.4,0.73,0.99,1.47,1.0,1.14,8,0
27,proxy27,1.12,1.12,1.18,1.17,1.0,0.86,6,0
28,proxy28,1.42,1.21,1.19,1.49,1.0,1.57,11,0
29,proxy29,0.99,0.75,0.71,1.04,1.0,1.14,8,0
30,proxy30,1.15,0.94,1.1,1.21,1.01,1.14,8,0
31,proxy31,0.8,0.71,1.25,0.83,1.01,1.14,8,0
32,proxy32,52.25,0.79,11.11,1.76,18.41,6.86,8,0
33,proxy33,0.95,1.03,0.93,0.99,1.0,1.0,7,0
34,proxy34,1.2,0.66,1.14,1.26,1.0,1.0,7,0
35,proxy35,1.43,0.94,0.81,1.5,1.01,1.29,9,0
36,proxy36,1.06,1.13,1.01,1.11,1.0,1.0,7,0
37,proxy37,0.56,1.13,0.7,0.59,1.0,0.57,4,0
38,proxy38,1.44,1.2,0.82,1.51,1.0,1.43,10,0
39,proxy39,0.93,1.22,0.67,0.97,1.0,1.0,7,0
40,proxy40,1.28,1.23,0.93,1.35,1.0,1.14,8,0
