id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,4.01,19.769911907337725,16.642179379784835,0.401,13.3,16,16,0
2,proxy2,4.63,29.902978818206567,11.669228984692053,0.46300000000000013,13.7,19,19,0
3,proxy3,2.8299999999999996,15.465803400917503,26.925970246543468,0.28300000000000003,12.7,11,11,0
4,proxy4,6.82,18.833327852488292,12.14680860298255,0.682,16.4,26,26,0
5,proxy5,3.5599999999999996,24.609209227147392,24.898676739513867,0.35600000000000004,13.899999999999999,14,14,0
6,proxy6,6.030000000000001,27.490217568860363,17.86128247966703,0.6030000000000002,15.2,23,23,0
7,proxy7,5.5200000000000005,20.29258780892534,21.810779007438956,0.5520000000000002,17.200000000000003,22,22,0
8,proxy8,72.41560786711948,30.066699427480465,52.42170858972622,58.05289899293941,62.93227247019861,14,14,1
9,proxy9,3.52,27.57313217559215,23.12098931769514,0.3520000000000001,12.6,13,13,0
10,proxy10,6.340000000000001,23.871413906287373,23.23267145017143,0.6340000000000002,15.0,22,22,0
11,proxy11,2.9200000000000004,17.760196670840003,13.49264935471744,0.292,11.7,10,10,0
12,proxy12,3.85,14.649159986652297,13.071454993239936,0.3850000000000001,15.4,15,15,0
13,proxy13,3.16,29.196986546234765,15.463396796957118,0.316,13.1,15,15,0
14,proxy14,3.700000000000001,10.975832184916351,23.63454289205988,0.37000000000000005,13.8,12,12,0
15,proxy15,5.300000000000001,16.250485386909826,11.08631230566204,0.53,15.600000000000001,23,23,0
16,proxy16,3.8499999999999996,23.148229232425162,13.83851903360744,0.3850000000000001,15.3,21,21,0
17,proxy17,4.3599999999999985,18.65777903573151,15.650922988647698,0.43600000000000005,15.400000000000002,20,20,0
18,proxy18,3.17,15.681093466188267,28.809384843422947,0.31700000000000006,14.399999999999999,14,14,0
19,proxy19,3.9299999999999993,17.122513030752994,26.53129247071762,0.3930000000000001,14.2,17,17,0
20,proxy20,5.499999999999999,10.783760937972358,19.194435265153356,0.5499999999999999,17.400000000000002,21,21,0
21,proxy21,4.17,25.68248456467919,15.96197947435787,0.41700000000000015,13.600000000000001,19,19,0
22,proxy22,4.4799999999999995,20.769021286872256,26.401776727691388,0.4480000000000002,15.0,21,21,0
23,proxy23,3.6300000000000003,19.03479417052396,22.561995669021027,0.36300000000000004,13.0,13,13,0
24,proxy24,3.69,13.924129645759322,29.99541988794862,0.369,14.9,19,19,0
25,proxy25,3.43,13.414386483382494,20.226968806270417,0.3430000000000001,13.8,16,16,0
26,proxy26,4.0600000000000005,25.944481988994504,24.824003789820477,0.406,15.6,18,18,0
27,proxy27,1.61,25.322179962380005,10.777419308756645,0.161,12.0,7,7,0
28,proxy28,3.71,22.749863947384544,20.362818381540862,0.371,13.3,13,13,0
29,proxy29,3.56,24.597151228350466,17.961674076111418,0.35600000000000004,13.7,13,13,0
30,proxy30,2.19,22.791986882045695,15.355239525549027,0.21900000000000003,12.8,13,13,0
