id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,11.99,1.13,3.7,113.07,4.32,0.95,18,1
2,proxy2,24.15,0.78,6.77,244.3,8.96,1.11,21,1
3,proxy3,12.31,1.18,4.07,136.27,5.32,0.95,18,1
4,proxy4,0.93,1.03,1.36,0.93,0.98,0.79,15,0
5,proxy5,1.1,0.89,1.03,1.1,1.0,1.0,19,0
6,proxy6,0.77,0.92,1.4,0.77,1.0,0.95,18,0
7,proxy7,1.01,1.0,0.92,1.01,0.99,0.95,18,0
8,proxy8,0.91,1.23,0.83,0.91,1.0,1.05,20,0
9,proxy9,1.5,0.87,1.0,1.5,1.02,1.53,29,0
10,proxy10,1.0,1.18,0.89,1.0,1.0,1.26,24,0
