id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,114.14.124.239,6,0.5485708159355849,4,0,1,12
2,43.29.19.198,20,0.636791316754647,9,1,5,22
3,17.41.25.58,15,0.2317338177353065,3,1,4,16
4,89.195.97.64,45,0.21443719660539295,2,4,4,14
5,142.24.107.213,41,0.6624150406708426,6,0,2,16
6,162.229.167.93,19,0.7698747440698437,3,3,3,5
7,38.138.252.118,46,0.24663295298529478,5,4,4,7
8,38.123.121.222,44,0.7965541573330727,5,5,4,2
9,157.75.211.60,15,0.47481969326674955,4,2,5,3
10,207.205.60.38,13,0.870579723726884,1,4,2,15
11,157.51.179.114,30,0.3101991412243038,7,2,5,18
12,247.97.70.165,2,0.9716002535109668,9,5,4,18
13,130.220.229.238,34,0.7133219847671164,4,2,1,29
14,219.54.166.49,9,0.9645439074731025,10,4,1,20
15,35.2.159.71,26,0.5923592573072409,3,0,5,26
16,232.7.218.73,1,0.16980391494728958,4,0,4,28
17,207.159.194.254,13,0.7173820386163762,6,2,4,3
18,55.128.36.98,47,0.10764880211836138,7,3,5,11
19,100.253.55.228,7,0.10874640119430123,8,0,5,1
20,190.63.164.135,46,0.34498236265399834,1,0,1,21
21,162.75.99.84,35,0.5019982898650116,10,5,4,1
22,231.148.79.110,20,0.6381411702837888,6,4,1,21
23,103.233.217.173,22,0.3079678058881785,2,4,1,18
24,42.155.78.199,0,0.26043517983409015,1,4,3,7
25,116.52.135.210,0,0.289974242110876,9,4,2,27
26,230.106.66.109,44,0.23652222490512342,7,5,4,4
27,123.86.79.3,32,0.9727752006323388,2,3,3,17
28,145.231.25.10,7,0.7488454903476448,8,3,5,7
29,211.240.51.182,3,0.6726919359019548,4,3,3,12
30,211.199.192.33,34,0.8117664607474846,5,1,5,21
31,174.172.189.87,18,0.6117598785627426,7,4,1,27
32,213.189.97.70,5,0.6217591964281667,9,4,5,28
33,166.239.55.228,19,0.957343503882436,9,2,1,7
34,44.127.232.90,3,0.14838554796870465,6,2,4,22
35,4.70.29.229,47,0.8565456910322433,10,2,4,15
