id,normal,direct,slow,steal
227.3.213.55,1,0,0,0
185.121.58.61,1,0,0,0
213.215.144.39,1,0,0,0
197.190.110.24,1,0,0,0
10.170.7.152,1,0,0,0
143.7.150.82,1,0,0,0
116.33.47.211,1,0,0,0
206.171.135.142,1,0,0,0
116.30.227.184,1,0,0,0
33.72.189.42,1,0,0,0
186.196.57.13,1,0,0,0
166.180.117.159,1,0,0,0
172.79.77.127,1,0,0,0
198.108.209.113,1,0,0,0
79.207.64.218,1,0,0,0
206.38.194.100,1,0,0,0
56.169.186.135,1,0,0,0
160.106.2.42,0,0,1,0
217.138.26.6,1,0,0,0
146.146.91.66,1,0,0,0
94.191.216.238,1,0,0,0
125.216.125.141,1,0,0,0
139.139.50.251,1,0,0,0
205.249.34.182,1,0,0,0
41.248.238.25,1,0,0,0
188.113.218.4,1,0,0,0
224.206.67.247,1,0,0,0
90.36.107.128,1,0,0,0
37.122.255.73,1,0,0,0
19.190.8.179,1,0,0,0
140.178.132.8,1,0,0,0
214.35.33.2,1,0,0,0
176.24.138.150,0,0,1,0
50.165.100.48,1,0,0,0
32.89.33.249,1,0,0,0
201.210.207.107,1,0,0,0
171.253.137.246,1,0,0,0
239.36.130.6,1,0,0,0
13.60.163.156,1,0,0,0
125.29.12.232,1,0,0,0
159.133.120.145,1,0,0,0
189.17.80.175,1,0,0,0
178.60.49.50,1,0,0,0
243.116.142.61,1,0,0,0
148.163.40.90,1,0,0,0
79.129.110.204,1,0,0,0
249.209.73.127,1,0,0,0
108.219.169.74,1,0,0,0
220.233.161.114,1,0,0,0
80.15.140.114,1,0,0,0
140.118.227.242,1,0,0,0
50.192.255.70,1,0,0,0
196.98.53.88,1,0,0,0
91.30.53.101,1,0,0,0
164.188.75.90,1,0,0,0
223.196.177.49,1,0,0,0
226.72.140.193,1,0,0,0
64.70.239.69,1,0,0,0
224.172.12.255,1,0,0,0
138.198.203.179,1,0,0,0
103.196.208.9,1,0,0,0
85.125.151.186,1,0,0,0
204.93.93.122,1,0,0,0
147.240.70.156,1,0,0,0
154.170.169.83,1,0,0,0
255.202.142.23,1,0,0,0
128.121.104.118,1,0,0,0
118.193.234.67,1,0,0,0
104.15.133.99,1,0,0,0
20.138.187.231,1,0,0,0
14.172.44.198,1,0,0,0
107.232.20.5,1,0,0,0
32.97.186.248,1,0,0,0
172.210.37.22,1,0,0,0
2.79.161.145,1,0,0,0
11.245.215.11,1,0,0,0
92.20.246.14,1,0,0,0
71.252.196.121,1,0,0,0
212.108.10.13,1,0,0,0
19.33.51.58,1,0,0,0
117.78.41.6,1,0,0,0
234.152.74.193,1,0,0,0
201.207.194.87,1,0,0,0
168.48.31.164,1,0,0,0
14.231.59.48,1,0,0,0
245.215.79.159,1,0,0,0
154.239.186.2,1,0,0,0
253.244.152.253,1,0,0,0
178.230.238.94,1,0,0,0
115.94.225.216,1,0,0,0
21.227.62.180,1,0,0,0
121.122.140.3,1,0,0,0
153.98.222.114,1,0,0,0
164.5.247.104,1,0,0,0
164.212.140.78,1,0,0,0
132.204.83.61,1,0,0,0
129.219.217.173,1,0,0,0
22.166.102.161,1,0,0,0
11.172.80.158,0,0,1,0
173.20.59.241,1,0,0,0
214.106.128.245,1,0,0,0
242.49.100.202,1,0,0,0
167.196.176.230,1,0,0,0
132.176.120.114,1,0,0,0
149.69.80.177,1,0,0,0
176.238.239.142,1,0,0,0
139.146.66.116,1,0,0,0
226.146.112.128,1,0,0,0
247.107.18.5,1,0,0,0
255.133.20.47,1,0,0,0
82.126.54.44,1,0,0,0
129.90.53.85,1,0,0,0
82.139.89.188,1,0,0,0
154.195.123.103,1,0,0,0
182.153.94.168,1,0,0,0
172.244.165.104,1,0,0,0
88.235.172.192,1,0,0,0
162.106.59.99,1,0,0,0
110.167.242.147,1,0,0,0
233.64.180.146,1,0,0,0
182.147.174.70,1,0,0,0
212.52.194.72,1,0,0,0
227.151.128.203,1,0,0,0
76.45.37.181,1,0,0,0
147.8.109.100,1,0,0,0
65.202.131.138,1,0,0,0
180.102.188.110,1,0,0,0
86.239.133.227,1,0,0,0
138.51.250.147,1,0,0,0
245.191.9.221,1,0,0,0
20.76.166.174,1,0,0,0
163.11.212.51,1,0,0,0
123.4.190.169,1,0,0,0
203.134.218.17,1,0,0,0
7.238.206.24,1,0,0,0
220.92.169.192,1,0,0,0
89.178.152.92,1,0,0,0
57.187.92.153,1,0,0,0
59.246.243.116,1,0,0,0
168.42.141.192,1,0,0,0
199.3.161.128,1,0,0,0
226.123.109.97,1,0,0,0
32.250.223.179,1,0,0,0
152.230.136.135,1,0,0,0
92.200.62.194,1,0,0,0
163.217.17.220,1,0,0,0
91.132.244.138,1,0,0,0
114.53.43.183,1,0,0,0
32.33.255.6,1,0,0,0
248.50.109.86,1,0,0,0
92.166.226.8,1,0,0,0
89.113.219.9,1,0,0,0
137.7.109.186,1,0,0,0
24.169.91.53,1,0,0,0
163.20.249.56,1,0,0,0
75.74.120.121,1,0,0,0
56.11.223.76,1,0,0,0
94.132.242.2,1,0,0,0
205.157.152.95,1,0,0,0
182.35.120.216,1,0,0,0
184.22.107.161,1,0,0,0
224.143.122.138,1,0,0,0
145.132.65.242,1,0,0,0
182.150.23.190,1,0,0,0
40.66.247.223,1,0,0,0
49.153.85.72,1,0,0,0
117.139.53.153,1,0,0,0
42.216.47.245,1,0,0,0
142.73.203.141,1,0,0,0
130.178.245.120,1,0,0,0
155.40.166.22,1,0,0,0
112.198.9.143,1,0,0,0
32.60.154.38,1,0,0,0
168.67.140.204,1,0,0,0
237.68.173.140,1,0,0,0
154.223.4.129,1,0,0,0
91.61.158.186,1,0,0,0
241.21.185.244,1,0,0,0
166.31.38.142,1,0,0,0
255.144.176.243,1,0,0,0
79.82.216.71,1,0,0,0
48.161.66.19,1,0,0,0
221.200.98.11,1,0,0,0
33.135.170.155,1,0,0,0
169.240.236.170,1,0,0,0
239.81.220.69,1,0,0,0
222.220.18.215,1,0,0,0
90.174.144.246,0,0,1,0
84.193.230.88,1,0,0,0
252.81.37.195,1,0,0,0
19.138.232.141,1,0,0,0
4.57.130.100,1,0,0,0
154.97.102.106,1,0,0,0
231.205.12.52,1,0,0,0
201.10.72.142,1,0,0,0
142.202.54.166,1,0,0,0
78.67.102.52,1,0,0,0
225.107.94.34,1,0,0,0
106.109.201.203,1,0,0,0
167.169.57.77,1,0,0,0
93.220.184.6,1,0,0,0
200.225.69.141,1,0,0,0
14.31.103.45,1,0,0,0
174.145.71.74,1,0,0,0
203.89.251.4,1,0,0,0
177.240.56.52,1,0,0,0
223.183.16.68,1,0,0,0
218.134.201.122,1,0,0,0
84.10.71.42,1,0,0,0
108.246.22.92,1,0,0,0
139.150.183.42,1,0,0,0
202.154.244.64,1,0,0,0
217.113.38.152,1,0,0,0
184.176.1.36,1,0,0,0
78.114.153.89,1,0,0,0
138.116.110.114,1,0,0,0
226.15.62.205,1,0,0,0
198.101.2.99,1,0,0,0
49.215.50.24,1,0,0,0
94.206.116.218,1,0,0,0
204.119.217.199,1,0,0,0
21.107.31.195,1,0,0,0
149.21.158.182,1,0,0,0
162.22.73.115,1,0,0,0
172.214.145.200,1,0,0,0
36.234.208.157,1,0,0,0
193.161.161.97,0,0,1,0
169.68.56.254,1,0,0,0
218.118.184.145,1,0,0,0
41.85.59.78,1,0,0,0
63.17.114.151,1,0,0,0
219.208.53.244,1,0,0,0
33.123.197.119,1,0,0,0
74.120.27.171,1,0,0,0
223.226.187.159,1,0,0,0
47.116.141.110,1,0,0,0
40.14.39.49,1,0,0,0
48.82.60.43,1,0,0,0
25.142.150.146,1,0,0,0
3.35.80.41,1,0,0,0
9.147.31.105,1,0,0,0
134.22.247.87,1,0,0,0
80.194.130.220,1,0,0,0
143.178.236.19,1,0,0,0
170.122.191.135,1,0,0,0
164.138.156.182,1,0,0,0
152.142.223.227,1,0,0,0
156.215.216.201,1,0,0,0
46.195.133.201,1,0,0,0
190.16.235.109,1,0,0,0
157.247.239.120,1,0,0,0
129.230.90.53,1,0,0,0
171.141.207.3,1,0,0,0
227.255.36.115,1,0,0,0
212.239.93.125,1,0,0,0
71.120.217.134,1,0,0,0
167.180.104.227,1,0,0,0
134.243.203.37,1,0,0,0
228.163.123.120,1,0,0,0
217.239.59.200,1,0,0,0
203.14.134.151,1,0,0,0
198.139.29.146,1,0,0,0
135.68.207.61,1,0,0,0
147.191.128.108,1,0,0,0
57.140.38.232,1,0,0,0
49.21.180.51,1,0,0,0
255.58.181.222,1,0,0,0
90.24.178.35,1,0,0,0
197.62.76.65,1,0,0,0
112.31.253.137,1,0,0,0
162.72.218.1,1,0,0,0
133.44.150.140,1,0,0,0
59.239.236.234,1,0,0,0
89.129.209.189,1,0,0,0
200.68.210.137,1,0,0,0
132.247.46.254,1,0,0,0
205.198.231.241,1,0,0,0
92.117.97.244,1,0,0,0
79.213.148.9,1,0,0,0
134.137.106.137,1,0,0,0
138.65.184.216,1,0,0,0
73.243.238.140,1,0,0,0
93.26.230.230,1,0,0,0
28.48.194.198,1,0,0,0
91.53.227.243,0,0,1,0
22.153.39.202,1,0,0,0
25.40.241.127,1,0,0,0
95.52.135.59,1,0,0,0
111.42.254.23,1,0,0,0
174.159.241.186,1,0,0,0
41.11.136.13,1,0,0,0
220.173.245.150,1,0,0,0
164.169.1.242,1,0,0,0
85.18.37.109,1,0,0,0
12.37.255.185,1,0,0,0
62.176.203.184,1,0,0,0
48.16.104.78,1,0,0,0
120.5.91.131,1,0,0,0
90.140.124.180,1,0,0,0
89.24.238.165,1,0,0,0
196.214.3.250,1,0,0,0
133.175.21.56,1,0,0,0
73.173.173.223,1,0,0,0
75.209.138.111,1,0,0,0
150.252.189.192,1,0,0,0
229.229.183.164,1,0,0,0
70.36.179.214,1,0,0,0
90.50.213.33,1,0,0,0
82.225.254.80,1,0,0,0
156.79.190.62,1,0,0,0
223.145.211.71,1,0,0,0
147.175.103.163,1,0,0,0
101.254.223.127,1,0,0,0
179.51.233.8,0,0,1,0
31.89.93.12,1,0,0,0
201.180.247.105,1,0,0,0
47.48.173.2,1,0,0,0
101.163.153.16,1,0,0,0
181.101.11.233,1,0,0,0
196.222.42.67,1,0,0,0
103.142.242.146,1,0,0,0
175.92.169.57,1,0,0,0
9.30.52.160,1,0,0,0
191.167.176.150,1,0,0,0
190.92.152.243,1,0,0,0
121.209.71.75,1,0,0,0
76.161.50.56,1,0,0,0
27.150.80.56,1,0,0,0
53.181.176.3,1,0,0,0
123.181.88.212,1,0,0,0
183.250.194.189,1,0,0,0
237.134.165.226,1,0,0,0
96.96.225.64,1,0,0,0
45.184.77.128,1,0,0,0
130.17.239.137,1,0,0,0
103.62.36.217,1,0,0,0
47.234.126.19,1,0,0,0
80.88.44.44,1,0,0,0
15.207.56.214,1,0,0,0
151.201.209.229,1,0,0,0
187.2.30.151,1,0,0,0
51.151.103.16,1,0,0,0
3.174.7.35,1,0,0,0
171.62.112.90,1,0,0,0
147.205.2.218,1,0,0,0
38.123.76.201,1,0,0,0
255.178.254.141,1,0,0,0
25.13.112.144,1,0,0,0
199.58.84.66,1,0,0,0
107.167.61.109,1,0,0,0
159.128.110.141,1,0,0,0
166.252.84.55,1,0,0,0
216.13.10.172,1,0,0,0
199.160.140.49,1,0,0,0
30.96.116.157,1,0,0,0
252.245.219.153,1,0,0,0
67.83.201.239,1,0,0,0
165.26.201.9,1,0,0,0
232.128.208.149,1,0,0,0
220.95.224.152,1,0,0,0
16.124.106.20,1,0,0,0
170.247.253.232,0,0,1,0
134.214.7.28,1,0,0,0
143.38.89.149,1,0,0,0
215.76.187.184,1,0,0,0
200.211.109.120,1,0,0,0
34.63.231.60,1,0,0,0
212.3.121.22,1,0,0,0
195.101.20.241,1,0,0,0
202.204.27.109,1,0,0,0
146.74.189.231,1,0,0,0
245.214.164.53,1,0,0,0
66.59.73.106,1,0,0,0
158.196.71.100,1,0,0,0
45.146.248.189,1,0,0,0
196.193.200.181,1,0,0,0
72.5.33.155,1,0,0,0
255.116.193.253,1,0,0,0
63.172.10.232,1,0,0,0
83.81.200.29,1,0,0,0
44.138.101.230,1,0,0,0
128.17.173.222,1,0,0,0
102.142.180.202,1,0,0,0
19.20.234.11,1,0,0,0
79.119.205.49,1,0,0,0
228.22.195.223,1,0,0,0
30.189.93.178,1,0,0,0
69.14.23.148,1,0,0,0
197.163.14.74,1,0,0,0
20.6.169.113,1,0,0,0
225.21.155.123,1,0,0,0
221.69.152.103,1,0,0,0
32.13.197.205,1,0,0,0
101.97.205.175,1,0,0,0
230.14.112.142,1,0,0,0
29.164.168.242,1,0,0,0
157.45.184.41,1,0,0,0
61.178.152.28,1,0,0,0
249.41.234.59,1,0,0,0
188.61.148.7,1,0,0,0
29.195.204.79,1,0,0,0
170.20.162.225,1,0,0,0
147.79.47.248,1,0,0,0
65.241.161.149,1,0,0,0
218.67.221.165,1,0,0,0
132.99.224.76,1,0,0,0
94.237.54.58,1,0,0,0
1.251.167.87,1,0,0,0
101.251.35.166,1,0,0,0
229.170.194.218,1,0,0,0
241.18.88.7,1,0,0,0
80.190.111.189,1,0,0,0
78.64.222.112,1,0,0,0
62.50.82.246,1,0,0,0
4.51.155.193,1,0,0,0
161.168.118.119,1,0,0,0
130.198.198.255,1,0,0,0
239.78.155.44,1,0,0,0
85.112.159.185,1,0,0,0
208.151.54.60,1,0,0,0
183.192.156.43,1,0,0,0
78.68.215.71,1,0,0,0
119.253.48.71,1,0,0,0
118.40.244.91,1,0,0,0
175.181.66.124,1,0,0,0
128.229.170.86,1,0,0,0
89.144.244.112,1,0,0,0
115.218.247.148,1,0,0,0
206.24.229.229,1,0,0,0
140.151.220.128,1,0,0,0
242.133.76.78,0,0,1,0
137.222.122.122,1,0,0,0
169.173.15.19,1,0,0,0
21.5.56.88,1,0,0,0
46.195.145.226,1,0,0,0
73.193.122.166,1,0,0,0
143.208.202.128,1,0,0,0
171.23.142.101,1,0,0,0
185.75.36.113,1,0,0,0
27.121.246.13,1,0,0,0
40.55.143.44,1,0,0,0
77.55.123.190,1,0,0,0
32.54.174.244,1,0,0,0
88.83.44.119,1,0,0,0
230.197.18.123,1,0,0,0
33.215.112.218,1,0,0,0
71.184.53.161,1,0,0,0
69.194.143.54,1,0,0,0
161.190.91.50,1,0,0,0
188.99.185.232,1,0,0,0
151.45.237.82,1,0,0,0
140.149.130.50,1,0,0,0
120.150.170.156,1,0,0,0
23.47.126.210,1,0,0,0
173.227.92.207,1,0,0,0
26.121.222.78,1,0,0,0
106.127.131.126,1,0,0,0
19.132.213.14,1,0,0,0
202.41.113.139,1,0,0,0
134.252.15.252,1,0,0,0
59.242.85.2,1,0,0,0
171.77.95.89,1,0,0,0
72.55.17.253,1,0,0,0
244.209.55.185,1,0,0,0
36.6.139.231,1,0,0,0
122.61.9.173,1,0,0,0
103.170.82.196,1,0,0,0
59.47.173.211,1,0,0,0
74.143.248.125,1,0,0,0
22.113.196.3,1,0,0,0
165.249.184.115,1,0,0,0
58.207.227.123,1,0,0,0
225.120.235.45,1,0,0,0
230.12.186.137,1,0,0,0
146.138.186.236,1,0,0,0
143.232.149.146,1,0,0,0
252.108.209.224,1,0,0,0
205.169.230.227,1,0,0,0
167.221.212.179,1,0,0,0
64.19.187.70,1,0,0,0
14.129.77.72,1,0,0,0
37.210.207.9,1,0,0,0
174.67.98.236,1,0,0,0
