id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.61,0.7,1.27,0.61,0.99,0.78,14,0
2,proxy2,14.12,0.89,3.52,159.55,5.43,1.44,26,1
3,proxy3,1.08,0.78,1.32,1.08,1.01,1.17,21,0
4,proxy4,1.0,0.97,1.0,1.0,1.01,1.28,23,0
5,proxy5,0.71,1.02,0.83,0.71,0.99,0.83,15,0
6,proxy6,16.61,0.89,3.6,112.56,4.18,1.17,21,1
7,proxy7,0.93,1.1,0.88,0.93,1.0,0.89,16,0
8,proxy8,14.84,0.76,4.14,145.81,4.96,1.33,24,1
9,proxy9,1.1,1.0,1.16,1.1,0.99,1.0,18,0
10,proxy10,1.54,1.11,0.84,1.54,1.01,1.22,22,0
