id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.77,1.32,0.88,0.79,1.0,0.88,7,0
2,proxy2,20.53,0.75,5.14,1.34,7.12,3.88,11,0
3,proxy3,0.53,0.87,0.79,0.54,0.99,0.75,6,0
4,proxy4,0.99,0.88,0.82,1.01,1.01,1.25,10,0
5,proxy5,0.79,1.27,4.38,0.81,10.39,3.25,6,0
6,proxy6,0.61,1.27,0.8,0.63,1.0,0.62,5,0
7,proxy7,1.1,0.81,0.94,1.12,1.0,1.0,8,0
8,proxy8,1.63,1.15,0.73,1.66,1.0,1.38,11,0
9,proxy9,0.77,0.82,1.28,0.79,1.0,0.88,7,0
10,proxy10,27.37,1.25,6.55,1.42,6.34,3.88,11,0
11,proxy11,0.36,0.74,0.92,0.37,0.99,0.38,3,0
12,proxy12,1.01,0.72,0.86,1.03,0.99,0.62,5,0
13,proxy13,12.91,0.98,6.77,1.52,10.14,3.75,10,0
14,proxy14,0.9,0.7,0.7,0.92,0.99,0.62,5,0
15,proxy15,0.61,0.88,0.69,0.63,0.99,0.62,5,0
16,proxy16,1.16,0.71,1.04,1.19,0.99,0.75,6,0
17,proxy17,1.53,1.0,1.06,1.56,1.0,1.38,11,0
18,proxy18,1.34,0.86,0.84,1.37,1.0,1.25,10,0
19,proxy19,1.57,0.71,1.13,1.6,1.01,1.25,10,0
20,proxy20,0.56,1.19,1.08,0.57,0.99,0.62,5,0
21,proxy21,1.23,1.17,0.96,1.26,1.0,1.0,8,0
22,proxy22,21.52,1.0,4.26,1.28,6.94,3.38,7,0
23,proxy23,1.3,1.32,0.89,1.33,1.0,1.12,9,0
24,proxy24,1.33,0.95,0.83,1.36,1.01,1.12,9,0
25,proxy25,0.69,1.34,0.73,0.71,1.0,0.75,6,0
26,proxy26,0.4,0.77,1.14,0.41,0.99,0.38,3,0
27,proxy27,0.94,1.01,1.19,0.96,1.0,1.0,8,0
28,proxy28,0.89,0.97,0.96,0.91,1.0,0.88,7,0
29,proxy29,1.12,0.98,0.85,1.14,1.0,1.12,9,0
30,proxy30,0.47,0.93,0.99,0.48,1.0,0.75,6,0
31,proxy31,0.69,1.08,0.78,0.71,1.0,1.0,8,0
32,proxy32,1.66,1.03,1.12,1.7,1.01,1.5,12,0
33,proxy33,0.76,1.29,1.2,0.78,1.0,0.88,7,0
34,proxy34,1.49,1.16,1.01,1.52,0.99,1.38,11,0
35,proxy35,1.86,1.21,0.83,1.9,1.01,1.62,13,0
36,proxy36,0.53,0.94,0.98,0.54,1.0,0.5,4,0
37,proxy37,0.96,0.97,1.27,0.98,1.0,0.88,7,0
38,proxy38,1.62,0.82,0.7,1.65,1.02,1.62,13,0
39,proxy39,0.52,0.77,1.23,0.53,1.0,1.0,8,0
40,proxy40,0.94,1.2,1.27,0.96,1.0,0.88,7,0
41,proxy41,0.75,0.91,1.18,0.77,0.99,0.88,7,0
42,proxy42,1.1,1.18,0.91,1.12,1.01,1.25,10,0
43,proxy43,0.91,0.72,1.03,0.93,0.99,0.88,7,0
44,proxy44,0.85,1.22,1.01,0.87,1.0,0.88,7,0
45,proxy45,0.95,0.84,1.26,0.97,1.0,0.75,6,0
46,proxy46,1.89,0.92,0.93,1.93,1.02,1.88,15,0
47,proxy47,0.95,0.89,1.13,0.97,0.99,0.75,6,0
48,proxy48,0.9,1.03,0.8,0.92,0.99,0.62,5,0
49,proxy49,1.27,1.26,1.03,1.3,1.01,1.38,11,0
50,proxy50,1.06,0.69,0.97,1.09,1.0,0.88,7,0
51,proxy51,26.17,1.15,4.36,1.79,9.94,3.88,11,0
52,proxy52,1.5,1.19,1.02,1.53,1.0,1.25,10,0
53,proxy53,0.8,1.33,0.85,0.82,0.99,0.88,7,0
54,proxy54,0.64,0.69,0.91,0.65,1.0,0.75,6,0
55,proxy55,1.43,1.07,1.14,1.46,1.0,1.0,8,0
56,proxy56,0.44,1.16,0.78,0.45,0.99,0.62,5,0
57,proxy57,1.54,1.09,0.93,1.57,1.01,1.25,10,0
58,proxy58,0.92,0.72,0.84,0.94,0.99,1.0,8,0
59,proxy59,1.15,0.97,0.81,1.17,1.01,1.25,10,0
60,proxy60,0.22,1.13,1.13,0.23,0.99,0.5,4,0
61,proxy61,1.29,0.95,1.26,1.32,1.0,1.0,8,0
62,proxy62,0.98,1.18,1.15,1.0,0.99,0.75,6,0
63,proxy63,18.81,0.99,7.48,1.7,7.9,3.62,9,0
64,proxy64,1.34,1.23,0.72,1.37,1.01,1.38,11,0
65,proxy65,1.59,1.25,1.12,1.62,1.01,1.5,12,0
66,proxy66,0.57,0.99,0.79,0.58,1.0,0.75,6,0
67,proxy67,0.46,1.02,1.19,0.47,1.01,0.75,6,0
68,proxy68,0.87,1.11,1.16,0.89,1.0,0.88,7,0
69,proxy69,1.33,1.0,1.05,1.36,1.02,1.62,13,0
70,proxy70,0.64,1.06,0.68,0.65,1.0,0.75,6,0
71,proxy71,1.99,1.29,1.21,2.04,1.0,1.5,12,0
72,proxy72,0.52,1.23,0.79,0.53,1.0,0.88,7,0
73,proxy73,1.23,1.18,0.7,1.25,1.01,1.5,12,0
74,proxy74,1.19,0.81,1.18,1.21,1.0,1.0,8,0
75,proxy75,38.38,1.17,11.99,1.0,17.94,5.88,7,0
76,proxy76,1.61,0.75,1.1,1.64,1.01,1.5,12,0
77,proxy77,1.31,0.73,0.91,1.34,1.0,1.25,10,0
78,proxy78,0.82,1.11,0.9,0.83,1.0,1.25,10,0
79,proxy79,1.4,1.23,1.07,1.43,1.0,1.0,8,0
80,proxy80,20.42,1.01,5.07,1.23,10.79,3.62,9,0
81,proxy81,23.5,0.92,5.02,0.65,7.53,3.25,6,0
82,proxy82,1.06,0.72,0.92,1.09,1.02,1.5,12,0
83,proxy83,0.61,0.9,0.71,0.62,0.99,0.5,4,0
84,proxy84,0.2,0.96,0.83,0.21,0.98,0.25,2,0
85,proxy85,0.99,0.74,0.65,1.01,1.0,0.75,6,0
86,proxy86,26.59,1.12,3.93,0.63,10.0,3.38,7,0
87,proxy87,1.12,1.34,0.87,1.14,1.0,1.12,9,0
88,proxy88,0.85,0.74,1.27,0.87,0.99,0.62,5,0
89,proxy89,0.63,1.03,0.73,0.65,1.0,0.62,5,0
90,proxy90,1.79,1.01,1.23,1.82,1.0,1.62,13,0
91,proxy91,0.51,0.97,1.25,0.53,0.99,0.5,4,0
92,proxy92,0.81,1.05,1.15,0.83,1.0,1.0,8,0
93,proxy93,1.93,0.83,1.02,1.97,1.01,1.75,14,0
94,proxy94,0.57,1.24,0.74,0.58,0.99,0.62,5,0
95,proxy95,1.32,0.76,0.73,1.35,1.01,1.25,10,0
96,proxy96,1.49,0.87,1.29,1.52,1.0,1.38,11,0
97,proxy97,0.61,1.23,0.73,0.63,0.99,0.62,5,0
98,proxy98,0.45,0.82,0.88,0.46,0.99,0.62,5,0
99,proxy99,1.46,0.88,1.22,1.49,1.0,1.38,11,0
100,proxy100,0.79,1.13,0.71,0.81,1.0,0.62,5,0
