id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.32,1.19,0.77,1.38,1.01,1.08,7,0
2,proxy2,1.48,0.78,0.71,1.55,1.0,1.38,9,0
3,proxy3,10.48,1.17,4.44,1.0,9.42,4.46,9,0
4,proxy4,30.07,1.11,5.86,1.57,6.5,4.62,10,0
5,proxy5,1.65,1.12,0.77,1.73,1.0,1.38,9,0
6,proxy6,1.68,0.64,1.34,1.76,1.02,1.69,11,0
7,proxy7,1.6,0.64,0.94,1.68,1.0,1.08,7,0
8,proxy8,1.15,0.85,1.09,1.21,1.01,1.08,7,0
9,proxy9,0.68,0.7,0.9,0.71,0.99,0.77,5,0
10,proxy10,1.14,0.64,0.85,1.2,1.01,0.92,6,0
11,proxy11,0.56,0.83,0.72,0.59,1.0,0.62,4,0
12,proxy12,0.55,0.78,1.24,0.58,1.0,0.62,4,0
13,proxy13,1.25,1.19,0.77,1.31,1.02,1.38,9,0
14,proxy14,0.96,0.85,1.0,1.0,0.99,0.77,5,0
15,proxy15,1.87,0.89,0.73,1.96,1.02,2.15,14,0
16,proxy16,0.88,0.81,1.12,0.92,0.99,1.08,7,0
17,proxy17,1.21,1.06,1.21,1.27,1.01,1.23,8,0
18,proxy18,0.21,0.63,0.68,0.22,1.0,0.62,4,0
19,proxy19,1.19,0.91,1.13,1.25,1.0,1.08,7,0
20,proxy20,1.1,0.78,0.81,1.15,1.01,1.38,9,0
21,proxy21,0.73,1.01,0.87,0.77,1.0,0.77,5,0
22,proxy22,1.15,1.14,1.18,1.2,1.0,1.23,8,0
23,proxy23,0.73,1.08,1.25,0.77,1.0,0.77,5,0
24,proxy24,1.07,1.13,0.68,1.12,1.0,1.23,8,0
25,proxy25,0.26,0.71,0.77,0.27,0.98,0.15,1,0
26,proxy26,0.59,1.19,0.99,0.62,0.99,0.46,3,0
27,proxy27,0.83,1.25,1.06,0.87,1.0,1.08,7,0
28,proxy28,1.2,0.63,0.84,1.25,0.99,0.77,5,0
29,proxy29,0.73,0.96,1.35,0.77,0.99,0.62,4,0
30,proxy30,0.5,1.05,0.9,0.52,1.0,0.77,5,0
31,proxy31,24.35,1.1,6.84,1.81,6.6,4.46,9,0
32,proxy32,0.74,0.64,1.06,0.77,0.99,0.62,4,0
33,proxy33,1.73,0.94,1.06,1.81,1.0,1.85,12,0
34,proxy34,0.89,0.99,1.05,0.93,1.0,1.08,7,0
35,proxy35,1.02,1.19,1.02,1.07,1.0,0.77,5,0
36,proxy36,0.8,1.09,1.21,0.84,1.0,0.77,5,0
37,proxy37,0.18,1.03,1.35,0.19,0.99,0.46,3,0
38,proxy38,0.92,1.07,1.25,0.96,0.99,0.77,5,0
39,proxy39,2.45,1.05,1.06,2.57,1.02,2.15,14,0
40,proxy40,1.52,0.9,0.93,1.59,1.01,1.38,9,0
41,proxy41,0.88,1.08,1.32,0.92,1.0,0.77,5,0
42,proxy42,0.6,1.0,0.94,0.63,0.99,0.92,6,0
43,proxy43,1.95,1.06,1.0,2.04,1.01,2.0,13,0
44,proxy44,0.58,1.05,1.05,0.61,1.0,0.77,5,0
45,proxy45,1.77,0.89,0.97,1.86,1.01,1.38,9,0
46,proxy46,0.6,1.25,0.78,0.63,1.0,1.08,7,0
47,proxy47,1.58,1.24,1.27,1.66,1.0,1.23,8,0
48,proxy48,1.14,0.94,1.09,1.19,1.0,0.92,6,0
49,proxy49,0.86,0.94,1.0,0.9,0.99,0.62,4,0
50,proxy50,25.67,1.09,4.6,2.57,7.75,5.08,13,0
51,proxy51,1.44,1.17,0.88,1.51,1.0,1.38,9,0
52,proxy52,0.42,1.13,1.21,0.44,0.99,0.62,4,0
