id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,64.242.206.18,10,0.5531927045112137,7,5,1,2
2,157.239.160.255,27,0.9726072300964284,8,3,6,1
3,156.77.119.113,41,0.20246279451865656,6,1,2,2
4,58.236.53.239,18,0.7804071569505998,8,2,8,3
5,40.158.32.107,18,0.5287055455169688,2,1,6,3
6,228.89.207.33,3,0.1238906135626793,4,4,2,1
7,126.203.139.166,3,0.21893928175724806,1,2,7,3
8,210.170.119.173,13,0.5705138122528597,7,2,7,2
9,213.200.167.70,49,0.8183353193751429,3,0,1,2
10,177.15.217.154,3,0.5063760863131878,7,2,4,1
11,42.87.105.25,18,0.7482736746137343,10,1,2,3
12,164.65.84.13,23,0.16751204031473,5,2,5,1
13,108.20.41.194,34,0.6878413162902905,1,1,8,2
14,227.229.215.242,11,0.5297897732361073,1,0,1,1
15,141.82.170.4,6,0.3233820517650741,1,4,4,1
16,131.222.243.158,1,0.9546088336285514,1,5,6,3
17,28.64.57.162,46,0.5421490101057096,9,2,1,1
18,91.136.198.223,33,0.8905071327245516,9,1,1,1
19,61.221.182.23,49,0.5743627312072731,5,4,6,3
20,94.140.96.143,7,0.851041094447432,2,0,8,3
21,236.66.239.7,50,0.3262134780695375,3,5,7,3
22,4.141.47.70,1,0.32824401144111715,9,4,4,3
23,57.248.164.56,47,0.7592101033985048,1,3,2,1
24,31.67.90.89,28,0.6180596598471576,5,0,7,2
25,91.196.162.77,29,0.9957291601353742,4,2,2,1
26,162.182.138.210,4,0.685503221129412,6,0,4,1
27,172.193.187.25,25,0.4103842641382027,9,2,7,3
28,177.232.208.86,3,0.8836926245156709,9,2,5,1
29,221.191.158.41,8,0.4152367654352881,7,0,6,1
30,82.122.235.201,4,0.8891557786733054,1,5,3,1
31,148.19.20.124,35,0.8658977941150655,1,4,6,1
32,214.29.160.139,22,0.2350665860313498,7,5,8,3
33,87.169.242.206,37,0.4360164870350579,2,1,1,3
34,244.162.145.197,40,0.20898783458301737,5,4,8,2
35,129.36.94.237,19,0.7603577952397752,10,5,5,3
36,234.223.149.40,2,0.9807869065211091,2,0,5,1
37,88.79.83.208,16,0.6438222498357582,7,3,5,1
38,198.230.174.107,39,0.9190352770931226,10,3,8,1
39,201.183.89.200,17,0.6829444448071584,10,1,5,2
40,150.131.7.89,30,0.5671401755191836,4,4,7,3
41,32.114.136.150,40,0.8020121522688132,3,2,2,3
42,171.31.148.127,13,0.5248537969394922,4,2,7,1
43,85.109.129.182,8,0.8157069650075219,6,2,3,1
44,76.162.158.14,34,0.1301450597195136,7,0,8,2
45,158.185.108.241,29,0.7503093131310953,1,4,3,1
46,143.250.11.181,26,0.2514400748881053,7,4,3,3
47,54.210.57.5,12,0.7396598986165976,7,3,3,3
48,136.230.110.237,47,0.5745479663465646,5,4,3,2
49,2.92.209.136,36,0.9759237515234112,8,2,4,2
50,87.252.120.46,47,0.2370763445537405,6,3,7,3
