id,normal,direct,slow,steal
70.70.72.230,1,0,0,0
103.58.135.94,1,0,0,0
161.248.249.239,1,0,0,0
194.200.52.119,1,0,0,0
242.41.126.150,1,0,0,0
16.182.246.167,1,0,0,0
164.164.253.176,1,0,0,0
19.109.23.17,1,0,0,0
148.36.11.41,1,0,0,0
121.202.112.89,1,0,0,0
63.255.138.123,1,0,0,0
202.217.177.204,1,0,0,0
185.56.238.90,1,0,0,0
152.43.51.235,1,0,0,0
168.164.173.73,1,0,0,0
24.102.248.235,1,0,0,0
111.161.186.19,1,0,0,0
156.144.117.130,1,0,0,0
12.150.114.169,1,0,0,0
200.218.143.92,1,0,0,0
243.233.191.189,1,0,0,0
201.180.222.41,1,0,0,0
60.131.166.158,0,0,0,1
247.74.51.124,1,0,0,0
148.234.175.13,1,0,0,0
238.207.69.205,1,0,0,0
134.150.24.213,1,0,0,0
69.187.209.142,1,0,0,0
152.166.134.59,1,0,0,0
229.202.152.74,1,0,0,0
212.157.221.189,1,0,0,0
215.202.98.9,1,0,0,0
245.39.144.253,1,0,0,0
83.15.38.129,1,0,0,0
35.27.166.68,1,0,0,0
45.56.163.188,1,0,0,0
211.166.93.79,1,0,0,0
170.206.124.47,1,0,0,0
191.201.197.91,1,0,0,0
3.251.157.11,1,0,0,0
98.232.170.63,1,0,0,0
187.32.246.30,1,0,0,0
240.244.161.178,1,0,0,0
177.219.91.163,1,0,0,0
200.234.43.165,1,0,0,0
184.25.73.204,1,0,0,0
178.102.115.243,1,0,0,0
163.138.67.69,1,0,0,0
45.211.184.136,1,0,0,0
54.95.113.121,1,0,0,0
105.98.108.114,1,0,0,0
197.54.70.208,1,0,0,0
22.168.30.59,1,0,0,0
159.54.243.228,1,0,0,0
86.217.186.223,1,0,0,0
31.28.108.2,1,0,0,0
93.30.121.116,1,0,0,0
117.132.237.67,1,0,0,0
187.92.163.236,1,0,0,0
184.137.147.119,1,0,0,0
63.11.75.20,1,0,0,0
198.21.140.239,1,0,0,0
209.89.194.174,1,0,0,0
253.44.14.209,0,0,0,1
9.107.32.218,1,0,0,0
215.97.74.24,1,0,0,0
185.144.124.195,1,0,0,0
225.116.243.30,1,0,0,0
207.183.187.176,1,0,0,0
85.2.106.25,1,0,0,0
183.236.224.139,1,0,0,0
106.146.140.44,1,0,0,0
38.100.4.88,1,0,0,0
49.144.193.55,1,0,0,0
239.252.67.186,1,0,0,0
17.137.181.84,1,0,0,0
136.182.251.229,1,0,0,0
2.28.67.180,1,0,0,0
1.103.6.94,1,0,0,0
41.240.196.244,1,0,0,0
64.134.130.45,1,0,0,0
166.91.22.3,1,0,0,0
23.125.190.94,1,0,0,0
37.209.203.179,1,0,0,0
196.218.171.20,1,0,0,0
182.137.128.4,1,0,0,0
38.107.28.71,1,0,0,0
31.195.206.114,1,0,0,0
238.218.201.19,1,0,0,0
22.185.202.37,1,0,0,0
126.124.5.71,1,0,0,0
192.218.176.253,1,0,0,0
192.111.144.88,1,0,0,0
54.112.143.165,1,0,0,0
7.71.125.122,1,0,0,0
39.79.195.46,1,0,0,0
135.236.214.144,1,0,0,0
103.206.114.9,1,0,0,0
243.246.49.60,1,0,0,0
255.132.107.167,1,0,0,0
