id,normal,abnormal,unknown
44.242.255.186,1,0,0
2.117.185.36,1,0,0
43.82.60.234,1,0,0
136.162.224.223,1,0,0
97.69.162.208,1,0,0
181.139.166.86,1,0,0
251.195.4.4,1,0,0
183.30.63.176,1,0,0
65.40.89.96,1,0,0
233.161.152.51,1,0,0
169.15.16.43,1,0,0
180.181.193.173,1,0,0
65.201.134.229,1,0,0
141.152.26.92,1,0,0
108.189.100.217,1,0,0
130.65.40.220,1,0,0
206.64.253.222,1,0,0
238.6.170.207,1,0,0
212.241.129.199,1,0,0
242.208.228.222,1,0,0
77.223.79.80,1,0,0
6.113.207.29,1,0,0
20.39.201.58,1,0,0
78.113.212.182,1,0,0
225.160.214.205,1,0,0
248.105.166.14,1,0,0
154.232.140.6,1,0,0
80.137.8.91,1,0,0
37.145.229.26,1,0,0
253.67.193.200,1,0,0
136.25.98.45,1,0,0
147.115.249.4,1,0,0
140.99.49.22,1,0,0
241.42.87.6,1,0,0
238.184.142.18,1,0,0
173.118.122.189,1,0,0
239.175.181.129,1,0,0
135.45.141.8,1,0,0
33.155.229.55,1,0,0
145.151.242.98,1,0,0
163.76.222.107,1,0,0
187.170.250.125,1,0,0
133.113.14.211,1,0,0
125.192.101.24,1,0,0
127.212.106.246,1,0,0
74.241.191.47,1,0,0
73.2.102.199,1,0,0
145.217.246.215,1,0,0
175.193.153.8,1,0,0
20.134.203.153,1,0,0
13.79.76.41,1,0,0
237.61.211.184,1,0,0
237.56.160.66,1,0,0
244.56.63.177,1,0,0
203.48.248.54,1,0,0
9.137.6.242,1,0,0
173.33.189.227,1,0,0
7.94.96.40,1,0,0
220.201.135.244,1,0,0
236.102.226.163,1,0,0
58.116.233.131,1,0,0
224.238.145.126,1,0,0
196.57.59.96,1,0,0
201.43.100.223,1,0,0
183.51.253.11,1,0,0
62.41.71.19,1,0,0
169.15.247.243,1,0,0
10.50.117.74,1,0,0
152.98.18.250,1,0,0
233.17.137.225,0,0,1
59.205.34.4,1,0,0
32.147.76.244,1,0,0
103.18.82.33,1,0,0
98.96.217.175,1,0,0
224.212.94.162,1,0,0
44.33.208.42,1,0,0
202.249.225.250,1,0,0
140.1.211.198,1,0,0
102.158.233.47,1,0,0
90.104.225.29,1,0,0
125.197.162.68,1,0,0
116.134.232.98,1,0,0
255.220.234.223,1,0,0
1.38.52.30,1,0,0
96.76.99.28,1,0,0
203.190.230.152,1,0,0
204.133.127.122,1,0,0
120.238.45.147,1,0,0
149.74.152.211,1,0,0
119.190.234.57,1,0,0
40.59.79.68,1,0,0
101.60.237.60,1,0,0
177.80.168.220,1,0,0
8.97.191.115,1,0,0
208.53.168.121,1,0,0
61.67.210.115,1,0,0
156.54.92.90,1,0,0
122.49.224.88,1,0,0
255.72.158.51,1,0,0
128.156.250.137,1,0,0
