id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,4.69,20.964405101309293,29.008010470260224,0.4689999999999999,13.7,16,16,0
2,proxy2,1.56,14.088424710780489,12.512238278633092,0.15600000000000003,11.3,8,8,0
3,proxy3,17.77,11.776356974579873,21.1496212618543,1.7769999999999997,12.5,10,10,1
4,proxy4,2.5999999999999996,18.287587259231643,16.973669008013697,0.26,14.8,14,14,0
5,proxy5,2.08,10.945815986363705,16.967890063774565,0.20800000000000002,11.9,9,9,0
6,proxy6,2.6799999999999997,16.73904490690985,16.235840005956064,0.268,12.4,10,10,0
7,proxy7,1.8099999999999998,14.25498522220797,20.33118654136834,0.18099999999999997,12.1,7,7,0
8,proxy8,21.269999999999996,11.502993650459706,15.229854361833812,2.127,12.6,9,9,1
9,proxy9,3.65,14.303868800628079,27.743652035264283,0.365,13.2,14,14,0
10,proxy10,2.72,22.699451216622666,21.128077716374168,0.272,11.5,9,9,0
11,proxy11,14.46,25.444132757667973,14.683677638660193,1.4459999999999997,15.5,14,14,1
12,proxy12,1.9500000000000002,11.665956886448528,12.937546662247014,0.195,12.1,6,6,0
13,proxy13,12.87,28.200077844280802,26.574534655490382,1.287,14.1,13,13,1
14,proxy14,1.51,14.812739614963817,19.695385103742144,0.15100000000000002,12.2,9,9,0
15,proxy15,14.520000000000001,24.672064241011462,17.508517996401128,1.452,11.6,10,10,1
16,proxy16,0.55,18.625814460969657,20.553402174558457,0.055,11.1,4,4,0
17,proxy17,0.9,26.089642229253208,29.48813578698944,0.09000000000000001,11.4,5,5,0
18,proxy18,11.81,17.98283873735934,29.841621260393516,1.181,12.6,9,9,1
19,proxy19,3.2399999999999998,22.831030998665888,20.111001285578293,0.32399999999999995,13.0,12,12,0
20,proxy20,1.69,13.259216765951969,23.94784181106202,0.169,11.5,7,7,0
21,proxy21,1.4900000000000002,14.396212007669547,16.60379461788965,0.14900000000000002,12.0,6,6,0
22,proxy22,2.13,29.70140667459841,14.357898201601378,0.21300000000000002,11.7,10,10,0
23,proxy23,2.0100000000000002,27.950069475346183,26.862112642958945,0.20099999999999998,12.1,6,6,0
24,proxy24,2.17,11.152906432330274,25.92669752475207,0.21699999999999997,12.4,7,7,0
25,proxy25,19.52,18.1169442245348,21.851610239995576,1.952,13.5,13,13,1
26,proxy26,21.300000000000004,11.848986341785322,15.472869753001806,2.13,13.4,11,11,1
27,proxy27,30.210000000000008,26.202101337263798,28.559665252051257,3.021,13.3,15,15,1
28,proxy28,26.810000000000002,25.740327786880833,26.215685469506024,2.6809999999999996,13.399999999999999,14,14,1
29,proxy29,2.76,10.813024991679818,27.768993663300062,0.276,12.4,11,11,0
30,proxy30,18.060000000000002,16.429256850067997,13.071715663825422,1.8059999999999996,12.9,12,12,1
