id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.99,0.71,1.17,1.99,1.01,1.43,10,0
2,proxy2,0.91,0.85,0.83,0.91,0.99,0.57,4,0
3,proxy3,0.87,0.74,0.8,0.87,1.0,0.86,6,0
4,proxy4,0.99,0.97,1.09,0.99,1.0,0.71,5,0
5,proxy5,1.17,0.7,0.91,1.17,1.0,1.0,7,0
6,proxy6,0.79,0.89,0.64,0.79,0.99,0.71,5,0
7,proxy7,1.1,1.29,1.09,1.1,1.0,1.14,8,0
8,proxy8,0.91,1.31,0.96,0.91,0.99,0.71,5,0
9,proxy9,0.73,1.2,0.86,0.73,1.0,0.71,5,0
10,proxy10,1.02,1.08,1.0,1.02,1.0,1.0,7,0
11,proxy11,27.63,0.83,5.83,1.99,10.0,4.29,10,0
12,proxy12,27.68,1.03,6.53,1.4,7.09,4.0,8,0
13,proxy13,1.0,1.09,0.67,1.0,1.0,1.0,7,0
14,proxy14,0.06,1.0,1.12,0.06,0.98,0.14,1,0
15,proxy15,2.02,1.22,1.21,2.02,1.02,1.71,12,0
