id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.6,14.235753759010956,26.22982405917174,0.16,13.1,10,10,0
2,proxy2,3.3400000000000003,20.609779201871728,24.927274918478332,0.334,13.600000000000001,11,11,0
3,proxy3,2.8800000000000003,26.538755892714175,18.158123338332988,0.288,12.8,10,10,0
4,proxy4,2.41,28.341396473764767,27.946036212555278,0.24100000000000005,11.5,8,8,0
5,proxy5,22.419999999999998,29.855461734317984,16.817473864089163,2.2419999999999995,15.0,13,13,1
6,proxy6,2.2299999999999995,14.308412932392686,15.562983042556121,0.223,11.5,8,8,0
7,proxy7,2.5999999999999996,23.391753996768013,23.62947981979856,0.26,12.6,9,9,0
8,proxy8,17.24,26.575071871544303,13.58466290247211,1.7239999999999998,11.9,10,10,1
9,proxy9,13.000000000000002,14.713190509998697,28.33852108078895,1.2999999999999998,12.3,9,9,1
10,proxy10,18.92,27.94588908346709,18.8978167931612,1.8920000000000001,12.3,13,13,1
11,proxy11,1.99,13.431794509580664,29.48762400361038,0.199,10.9,7,7,0
12,proxy12,2.7800000000000002,19.501923891077116,12.934542725166873,0.278,14.0,13,13,0
13,proxy13,2.51,27.088262272413942,11.306780285095195,0.251,11.9,11,11,0
14,proxy14,2.4800000000000004,29.228027695717735,27.534935094233575,0.24800000000000003,12.7,12,12,0
15,proxy15,4.47,21.54724528383912,26.70175790530313,0.447,14.7,15,15,0
16,proxy16,13.750000000000002,15.63854145348814,14.61565591907861,1.375,13.5,13,13,1
17,proxy17,11.93,13.300064492450687,12.834604725643688,1.1929999999999998,12.5,7,7,1
18,proxy18,1.9100000000000001,25.745453757476994,24.87776519425794,0.19100000000000003,11.9,7,7,0
19,proxy19,2.03,20.027580140826167,27.876553005298224,0.20300000000000004,11.3,7,7,0
20,proxy20,0.9700000000000002,12.939384973688904,19.55253826916926,0.09700000000000002,12.8,11,11,0
21,proxy21,1.11,23.849170100862384,12.526103597276817,0.111,11.3,4,4,0
22,proxy22,36.44999999999999,21.820029909991423,29.80462549608791,3.6449999999999996,13.2,12,12,1
23,proxy23,27.26,14.33660110551546,29.351163473729926,2.726,13.0,12,12,1
24,proxy24,1.8900000000000001,13.851478316756118,29.035646450926347,0.189,12.8,8,8,0
25,proxy25,3.0100000000000007,24.56010105458474,19.50268018592406,0.30100000000000005,13.3,11,11,0
26,proxy26,2.08,18.27068000400433,11.512662614487526,0.20800000000000005,12.1,10,10,0
27,proxy27,14.649999999999999,12.377677366957856,14.9846885428419,1.4649999999999999,12.5,9,9,1
28,proxy28,2.8000000000000003,20.738778843420747,13.261862598713515,0.28,12.7,11,11,0
29,proxy29,12.42,20.22865523709982,22.259101727976986,1.242,12.4,11,11,1
30,proxy30,17.660000000000004,26.00731087993477,16.7074520736551,1.7659999999999998,12.1,8,8,1
