id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.36,0.69,0.95,0.38,0.99,0.5,4,0
2,proxy2,1.66,1.16,0.88,1.77,1.01,1.62,13,0
3,proxy3,23.44,0.81,6.07,0.78,10.77,3.25,6,0
4,proxy4,0.6,1.19,0.83,0.64,1.0,0.62,5,0
5,proxy5,0.33,1.32,0.71,0.35,0.99,0.38,3,0
6,proxy6,0.62,0.72,0.94,0.66,0.99,0.75,6,0
7,proxy7,0.38,0.88,1.04,0.4,0.99,0.5,4,0
8,proxy8,0.95,0.99,1.17,1.01,0.99,1.0,8,0
9,proxy9,1.23,1.12,0.72,1.31,1.0,1.0,8,0
10,proxy10,0.76,0.9,1.26,0.81,1.0,1.0,8,0
11,proxy11,1.0,1.09,0.7,1.06,1.02,1.25,10,0
12,proxy12,1.19,1.13,0.85,1.27,1.0,1.25,10,0
13,proxy13,1.2,0.97,0.81,1.28,1.01,1.38,11,0
14,proxy14,23.19,0.91,7.13,1.03,9.19,3.25,6,0
15,proxy15,0.83,1.1,0.76,0.88,1.0,0.88,7,0
16,proxy16,0.21,1.32,0.77,0.23,0.99,0.25,2,0
17,proxy17,0.63,0.85,1.06,0.67,0.99,0.88,7,0
18,proxy18,1.22,1.21,0.92,1.3,1.0,1.25,10,0
19,proxy19,1.11,0.82,0.94,1.18,1.0,1.0,8,0
20,proxy20,1.27,0.77,0.7,1.35,1.01,1.25,10,0
21,proxy21,18.48,0.99,5.97,0.65,10.39,3.25,6,0
22,proxy22,0.38,0.69,0.81,0.4,0.99,0.62,5,0
23,proxy23,0.8,0.93,1.0,0.85,0.99,0.75,6,0
24,proxy24,0.51,1.29,1.12,0.54,0.99,0.5,4,0
25,proxy25,0.76,0.98,0.69,0.81,0.99,0.75,6,0
26,proxy26,1.15,0.86,1.11,1.22,1.01,1.12,9,0
27,proxy27,0.63,1.2,1.12,0.67,0.99,0.62,5,0
28,proxy28,1.25,1.13,1.23,1.33,1.0,1.0,8,0
29,proxy29,1.49,1.1,0.65,1.58,1.01,1.38,11,0
30,proxy30,0.26,1.31,0.87,0.28,0.98,0.25,2,0
31,proxy31,0.31,1.31,0.71,0.33,0.99,0.62,5,0
32,proxy32,0.41,1.23,0.64,0.43,0.99,0.5,4,0
33,proxy33,18.4,0.68,4.05,0.56,7.23,3.12,5,0
34,proxy34,0.73,1.09,0.93,0.78,0.99,1.0,8,0
35,proxy35,0.91,1.18,0.91,0.97,1.0,1.12,9,0
36,proxy36,0.24,0.83,0.78,0.25,0.99,0.38,3,0
37,proxy37,1.01,1.07,1.24,1.08,1.01,1.38,11,0
38,proxy38,0.72,0.94,0.75,0.77,1.0,0.75,6,0
39,proxy39,17.78,1.28,5.14,1.44,9.41,4.0,12,0
40,proxy40,1.03,0.71,1.0,1.1,1.0,0.88,7,0
41,proxy41,2.49,1.26,1.21,2.65,1.01,2.12,17,0
42,proxy42,1.27,1.33,0.9,1.35,1.01,1.5,12,0
43,proxy43,0.67,1.05,0.74,0.71,0.99,0.75,6,0
44,proxy44,0.63,1.14,0.89,0.67,1.0,1.0,8,0
45,proxy45,1.14,0.89,0.68,1.22,1.0,1.25,10,0
46,proxy46,1.24,0.7,1.24,1.32,1.01,1.5,12,0
47,proxy47,0.09,0.72,0.92,0.1,0.98,0.25,2,0
48,proxy48,1.11,1.04,0.88,1.18,1.0,1.0,8,0
49,proxy49,1.68,1.21,0.93,1.78,1.01,1.25,10,0
50,proxy50,1.0,0.89,1.15,1.06,0.99,0.75,6,0
51,proxy51,0.93,1.01,1.14,0.99,1.0,1.0,8,0
52,proxy52,0.85,1.14,0.86,0.9,1.0,1.12,9,0
53,proxy53,0.86,1.01,1.26,0.91,1.0,0.88,7,0
54,proxy54,1.17,1.22,1.06,1.25,1.01,1.5,12,0
55,proxy55,0.64,0.94,1.22,0.68,1.0,1.0,8,0
56,proxy56,1.71,1.29,0.97,1.82,1.0,1.5,12,0
57,proxy57,1.71,0.79,0.99,1.83,1.0,1.12,9,0
58,proxy58,18.82,1.24,4.15,1.52,8.35,3.88,11,0
59,proxy59,1.44,1.23,1.1,1.53,1.02,1.38,11,0
60,proxy60,0.86,0.79,1.04,0.91,1.0,0.75,6,0
61,proxy61,0.95,1.26,1.01,1.01,0.99,0.88,7,0
62,proxy62,0.89,0.77,1.1,0.95,0.99,0.75,6,0
63,proxy63,1.21,0.7,0.85,1.29,1.01,1.62,13,0
64,proxy64,1.2,1.29,1.22,1.28,1.01,1.0,8,0
65,proxy65,1.06,1.31,0.93,1.13,0.99,1.12,9,0
66,proxy66,0.85,1.29,0.84,0.9,1.0,0.75,6,0
67,proxy67,0.74,0.74,1.13,0.79,0.99,0.75,6,0
68,proxy68,1.66,0.73,0.76,1.76,1.01,1.38,11,0
69,proxy69,1.34,0.97,1.21,1.42,1.0,1.25,10,0
70,proxy70,16.89,0.95,6.57,2.04,9.41,4.25,14,0
71,proxy71,13.23,1.2,7.23,1.74,8.23,4.0,12,0
72,proxy72,16.39,0.71,4.61,2.02,10.45,4.38,15,0
73,proxy73,0.76,0.86,0.79,0.81,1.0,0.88,7,0
74,proxy74,1.29,0.82,1.09,1.38,1.0,1.12,9,0
75,proxy75,25.52,1.33,5.07,1.45,10.41,3.5,8,0
76,proxy76,1.23,0.92,0.93,1.31,1.0,1.38,11,0
77,proxy77,0.72,0.89,1.21,0.77,0.99,0.75,6,0
78,proxy78,0.82,0.89,1.07,0.87,0.99,0.75,6,0
79,proxy79,2.19,0.69,1.08,2.33,1.02,2.12,17,0
80,proxy80,0.57,1.15,1.16,0.6,1.0,0.75,6,0
81,proxy81,0.97,1.18,1.09,1.03,1.0,1.0,8,0
82,proxy82,20.79,0.91,4.37,1.05,7.21,3.62,9,0
83,proxy83,0.75,0.97,0.85,0.8,1.0,0.88,7,0
84,proxy84,1.4,1.04,1.15,1.49,0.99,1.0,8,0
85,proxy85,0.61,0.97,0.96,0.65,0.99,0.62,5,0
86,proxy86,0.8,1.17,0.95,0.85,0.99,0.88,7,0
87,proxy87,0.69,1.31,1.24,0.74,1.01,1.0,8,0
88,proxy88,1.45,1.22,0.82,1.55,1.0,1.5,12,0
89,proxy89,0.56,1.09,0.76,0.59,0.99,0.62,5,0
90,proxy90,20.96,1.11,6.94,0.71,8.3,3.12,5,0
91,proxy91,23.04,0.74,4.54,1.38,8.85,3.75,10,0
92,proxy92,0.71,0.87,1.21,0.76,0.99,1.0,8,0
93,proxy93,0.76,1.15,0.74,0.81,1.0,0.88,7,0
94,proxy94,0.98,0.87,1.03,1.04,0.99,0.88,7,0
95,proxy95,22.95,0.9,5.01,0.77,7.2,3.38,7,0
96,proxy96,17.23,0.71,5.83,0.34,8.6,2.75,2,0
97,proxy97,20.28,1.13,6.66,1.01,9.12,3.5,8,0
98,proxy98,0.98,1.13,0.81,1.04,0.99,1.25,10,0
99,proxy99,0.75,0.71,0.87,0.8,0.99,0.88,7,0
100,proxy100,1.55,0.79,0.74,1.65,1.0,1.38,11,0
