id,normal,direct,slow,steal
242.108.182.26,1,0,0,0
67.33.242.35,1,0,0,0
66.136.148.99,1,0,0,0
150.249.136.246,1,0,0,0
120.51.108.52,1,0,0,0
164.152.167.56,1,0,0,0
254.235.83.25,1,0,0,0
234.225.66.73,1,0,0,0
183.83.162.89,1,0,0,0
200.209.229.17,1,0,0,0
61.254.80.12,1,0,0,0
185.85.204.166,1,0,0,0
178.124.46.162,1,0,0,0
60.113.86.191,1,0,0,0
163.75.80.202,1,0,0,0
101.82.116.122,1,0,0,0
12.111.250.217,1,0,0,0
146.178.253.145,1,0,0,0
79.149.37.28,1,0,0,0
161.229.114.109,1,0,0,0
103.30.62.61,1,0,0,0
117.86.220.213,1,0,0,0
223.131.228.205,1,0,0,0
163.49.121.172,1,0,0,0
94.35.117.174,1,0,0,0
184.2.3.55,1,0,0,0
224.3.40.200,1,0,0,0
56.233.22.198,1,0,0,0
170.17.25.101,1,0,0,0
40.62.79.71,1,0,0,0
26.223.145.211,1,0,0,0
18.29.72.124,1,0,0,0
151.144.195.111,1,0,0,0
236.94.104.52,0,0,0,1
49.143.82.166,1,0,0,0
109.44.52.173,1,0,0,0
56.32.198.203,1,0,0,0
115.238.12.91,1,0,0,0
78.168.85.228,1,0,0,0
254.91.185.204,1,0,0,0
10.182.115.20,1,0,0,0
148.92.149.109,1,0,0,0
177.172.180.187,1,0,0,0
111.183.92.126,1,0,0,0
164.10.236.44,1,0,0,0
131.169.152.116,1,0,0,0
120.85.56.215,1,0,0,0
35.119.214.137,1,0,0,0
204.145.168.34,1,0,0,0
93.4.146.76,1,0,0,0
80.13.123.156,1,0,0,0
113.214.220.190,1,0,0,0
42.236.128.199,1,0,0,0
14.218.49.94,1,0,0,0
32.192.69.136,1,0,0,0
76.70.76.121,1,0,0,0
150.68.130.131,1,0,0,0
197.59.233.169,1,0,0,0
197.65.201.53,1,0,0,0
67.18.173.203,1,0,0,0
138.115.240.206,1,0,0,0
193.140.168.238,1,0,0,0
49.100.148.69,1,0,0,0
153.75.172.64,1,0,0,0
233.16.14.139,1,0,0,0
54.92.172.33,1,0,0,0
39.156.168.215,1,0,0,0
65.167.157.83,1,0,0,0
120.224.21.32,1,0,0,0
80.104.105.98,1,0,0,0
145.129.211.105,1,0,0,0
144.37.170.10,1,0,0,0
241.58.53.197,1,0,0,0
164.97.13.73,1,0,0,0
241.226.249.49,1,0,0,0
125.99.22.68,1,0,0,0
82.207.77.150,1,0,0,0
35.5.86.19,1,0,0,0
128.233.66.58,1,0,0,0
28.24.2.158,1,0,0,0
250.26.238.238,1,0,0,0
7.8.62.238,1,0,0,0
118.139.224.29,1,0,0,0
185.70.106.22,1,0,0,0
224.80.150.106,1,0,0,0
172.76.131.3,1,0,0,0
73.163.20.128,1,0,0,0
67.89.98.25,1,0,0,0
225.9.118.238,1,0,0,0
182.131.239.95,1,0,0,0
173.139.42.227,1,0,0,0
37.224.48.221,1,0,0,0
219.1.26.245,1,0,0,0
227.134.80.56,1,0,0,0
67.20.86.11,1,0,0,0
228.202.25.112,1,0,0,0
34.20.205.75,1,0,0,0
221.34.147.189,1,0,0,0
141.212.255.191,1,0,0,0
142.126.114.131,1,0,0,0
81.246.157.223,1,0,0,0
255.46.88.165,1,0,0,0
211.220.213.195,1,0,0,0
139.17.250.57,1,0,0,0
17.63.252.102,1,0,0,0
167.183.174.147,1,0,0,0
160.172.207.108,0,0,0,1
90.38.119.143,1,0,0,0
133.237.154.204,1,0,0,0
153.226.87.46,1,0,0,0
185.154.194.40,1,0,0,0
169.99.35.43,1,0,0,0
208.227.156.32,1,0,0,0
89.171.223.131,1,0,0,0
218.113.41.207,1,0,0,0
21.87.180.87,1,0,0,0
126.101.139.95,1,0,0,0
73.152.251.23,1,0,0,0
92.107.111.129,1,0,0,0
226.93.163.54,1,0,0,0
117.99.183.177,1,0,0,0
228.210.216.234,1,0,0,0
132.191.223.49,1,0,0,0
165.184.126.12,1,0,0,0
167.225.200.104,1,0,0,0
172.31.255.176,1,0,0,0
78.54.249.145,1,0,0,0
139.129.231.123,1,0,0,0
85.250.152.55,0,0,0,1
210.153.188.105,1,0,0,0
160.185.231.49,1,0,0,0
149.238.199.119,1,0,0,0
249.18.22.175,1,0,0,0
63.152.219.31,1,0,0,0
42.62.153.32,1,0,0,0
51.9.91.156,1,0,0,0
104.39.225.254,1,0,0,0
107.56.31.254,1,0,0,0
77.37.223.144,1,0,0,0
97.106.108.107,1,0,0,0
12.49.50.132,1,0,0,0
219.178.174.207,1,0,0,0
176.40.177.114,1,0,0,0
41.92.248.211,1,0,0,0
165.250.94.254,1,0,0,0
21.34.19.198,1,0,0,0
27.39.175.55,1,0,0,0
255.25.137.202,1,0,0,0
124.23.91.155,1,0,0,0
64.156.221.161,1,0,0,0
189.184.118.40,1,0,0,0
206.171.40.150,1,0,0,0
118.130.119.122,1,0,0,0
91.240.123.234,1,0,0,0
241.177.218.138,1,0,0,0
244.115.251.37,1,0,0,0
88.221.209.84,1,0,0,0
173.1.225.158,1,0,0,0
66.159.242.36,1,0,0,0
117.45.95.169,1,0,0,0
150.231.133.148,1,0,0,0
126.189.81.95,1,0,0,0
151.34.30.30,1,0,0,0
239.225.75.23,1,0,0,0
187.140.133.144,1,0,0,0
142.87.109.216,1,0,0,0
118.46.121.110,1,0,0,0
64.197.143.95,1,0,0,0
28.188.109.108,1,0,0,0
84.37.22.177,1,0,0,0
77.221.99.178,1,0,0,0
190.252.82.190,1,0,0,0
216.70.164.190,1,0,0,0
20.17.137.21,1,0,0,0
109.78.222.111,1,0,0,0
114.56.216.123,1,0,0,0
56.165.116.214,1,0,0,0
151.247.88.247,1,0,0,0
119.11.57.164,1,0,0,0
110.10.151.143,1,0,0,0
43.226.224.14,1,0,0,0
186.3.103.171,1,0,0,0
125.232.76.187,1,0,0,0
