id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.97,1.18,0.64,0.97,0.99,0.74,10,0
2,proxy2,1.71,1.05,0.76,1.71,1.01,1.48,20,0
3,proxy3,1.03,1.21,0.89,1.03,1.02,1.19,16,0
4,proxy4,0.68,1.13,1.02,0.68,1.0,0.81,11,0
5,proxy5,0.9,0.8,1.12,0.9,0.98,0.67,9,0
6,proxy6,0.79,1.01,1.07,0.79,1.0,0.89,12,0
7,proxy7,1.23,1.32,1.09,1.23,1.01,1.19,16,0
8,proxy8,0.9,0.74,1.06,0.9,1.0,1.04,14,0
9,proxy9,0.65,0.83,0.67,0.65,1.0,0.81,11,0
10,proxy10,1.14,0.99,0.99,1.14,1.01,1.11,15,0
11,proxy11,20.67,1.02,3.7,175.66,3.98,0.89,12,1
12,proxy12,1.04,0.84,1.11,1.04,0.99,0.96,13,0
13,proxy13,0.69,0.72,0.6,0.69,1.0,0.74,10,0
14,proxy14,1.27,1.23,1.01,1.27,0.99,1.04,14,0
15,proxy15,1.43,0.96,0.76,1.43,1.01,1.26,17,0
