id,normal,direct,slow,steal
66.204.25.183,1,0,0,0
16.239.246.54,1,0,0,0
18.62.184.128,1,0,0,0
13.181.134.107,1,0,0,0
74.97.108.58,1,0,0,0
185.154.134.119,1,0,0,0
8.119.80.17,1,0,0,0
28.200.8.93,0,0,1,0
247.183.163.147,1,0,0,0
192.31.16.129,1,0,0,0
91.71.229.104,1,0,0,0
206.31.198.240,1,0,0,0
7.140.220.236,1,0,0,0
86.195.44.158,1,0,0,0
159.198.40.149,1,0,0,0
81.242.226.192,1,0,0,0
119.217.66.58,1,0,0,0
173.93.169.27,1,0,0,0
180.68.217.82,1,0,0,0
109.225.85.153,1,0,0,0
238.167.175.45,1,0,0,0
60.30.53.184,1,0,0,0
19.94.183.97,1,0,0,0
21.125.21.171,1,0,0,0
75.8.235.67,1,0,0,0
141.67.201.151,1,0,0,0
203.187.175.14,1,0,0,0
69.47.142.123,1,0,0,0
71.237.255.151,1,0,0,0
146.237.109.142,1,0,0,0
133.26.227.215,1,0,0,0
53.204.163.196,1,0,0,0
207.141.210.55,1,0,0,0
218.202.234.125,1,0,0,0
1.152.184.143,1,0,0,0
85.107.74.134,1,0,0,0
247.122.23.125,1,0,0,0
178.42.185.132,1,0,0,0
26.5.55.185,1,0,0,0
142.28.38.248,1,0,0,0
152.246.72.243,1,0,0,0
176.190.193.78,1,0,0,0
155.169.102.44,1,0,0,0
94.16.190.79,1,0,0,0
253.159.172.94,1,0,0,0
22.115.238.181,1,0,0,0
47.206.205.247,1,0,0,0
23.224.117.10,1,0,0,0
199.98.40.94,1,0,0,0
198.93.199.70,1,0,0,0
17.84.178.198,1,0,0,0
118.230.221.199,1,0,0,0
239.48.196.239,1,0,0,0
254.220.110.197,1,0,0,0
91.129.1.86,1,0,0,0
130.180.37.112,1,0,0,0
92.194.90.152,1,0,0,0
235.74.98.15,1,0,0,0
244.9.197.45,1,0,0,0
152.56.175.190,1,0,0,0
74.175.253.67,1,0,0,0
198.190.150.186,1,0,0,0
137.49.56.112,1,0,0,0
188.223.146.93,1,0,0,0
30.10.59.233,1,0,0,0
17.112.222.205,1,0,0,0
204.181.117.88,1,0,0,0
237.111.151.152,1,0,0,0
155.157.127.168,1,0,0,0
226.243.201.32,1,0,0,0
41.1.135.228,1,0,0,0
178.8.100.114,1,0,0,0
69.104.152.152,1,0,0,0
188.135.223.14,1,0,0,0
148.236.168.196,1,0,0,0
144.67.241.197,1,0,0,0
143.230.209.196,1,0,0,0
234.80.127.14,1,0,0,0
187.75.196.241,1,0,0,0
88.207.176.95,1,0,0,0
126.8.251.129,1,0,0,0
189.12.107.183,1,0,0,0
242.246.47.223,1,0,0,0
48.147.209.228,1,0,0,0
249.78.58.28,1,0,0,0
207.52.157.158,1,0,0,0
200.74.117.142,1,0,0,0
75.181.38.181,1,0,0,0
150.251.183.92,1,0,0,0
134.116.9.132,1,0,0,0
255.43.149.27,1,0,0,0
184.193.89.115,1,0,0,0
160.40.144.39,1,0,0,0
16.15.149.250,1,0,0,0
104.23.42.190,1,0,0,0
204.50.67.175,1,0,0,0
103.115.1.79,1,0,0,0
191.94.49.121,1,0,0,0
225.90.254.111,1,0,0,0
181.164.229.205,1,0,0,0
