id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.76,1.12,1.01,0.76,0.98,0.75,15,0
2,proxy2,1.35,1.16,1.01,1.35,1.01,1.1,22,0
3,proxy3,0.74,0.75,0.62,0.74,0.99,0.7,14,0
4,proxy4,1.13,0.88,0.99,1.13,1.0,1.1,22,0
5,proxy5,0.97,0.72,1.1,0.97,1.01,1.0,20,0
6,proxy6,1.2,1.17,1.09,1.2,1.02,1.35,27,0
7,proxy7,0.89,0.87,0.7,0.89,1.0,0.9,18,0
8,proxy8,12.21,1.03,3.11,128.58,4.62,1.35,27,1
9,proxy9,1.03,1.2,0.63,1.03,1.0,1.0,20,0
10,proxy10,16.0,0.86,3.13,124.08,5.71,0.75,15,1
