id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,5.75,27.728251270653214,24.822934905175458,0.5750000000000001,15.200000000000001,24,24,0
2,proxy2,3.900000000000001,12.125070045850707,25.235398495530216,0.39,15.0,15,15,0
3,proxy3,2.6599999999999997,24.55098977598817,10.387388929292744,0.266,13.8,15,15,0
4,proxy4,69.90970638656108,24.847830344299837,65.41884884217917,62.0158714285307,52.91850442179911,19,19,1
5,proxy5,3.2200000000000006,28.338028739163057,22.062132619332637,0.3220000000000001,13.6,14,14,0
6,proxy6,3.2500000000000004,19.82563031612719,29.735018891442646,0.32499999999999996,12.9,11,11,0
7,proxy7,2.809999999999999,18.842037414081855,15.004825615342781,0.281,13.700000000000001,15,15,0
8,proxy8,2.9999999999999996,28.255094803536043,17.52764024373304,0.30000000000000004,13.4,14,14,0
9,proxy9,63.17117534667262,26.623471889008705,68.99919282827639,54.66391874634587,48.24776909988066,10,10,1
10,proxy10,3.5899999999999994,14.043018676020758,22.015233694703255,0.35900000000000004,14.5,17,17,0
11,proxy11,4.57,25.391207470189592,18.267939133460494,0.4570000000000001,14.1,17,17,0
12,proxy12,3.6200000000000006,18.365842838522457,29.049328825252168,0.3620000000000001,13.3,13,13,0
13,proxy13,3.0199999999999996,13.022841552107147,16.532899916206865,0.30200000000000005,12.9,15,15,0
14,proxy14,3.6300000000000003,12.490609959019954,22.89445358551141,0.363,13.2,13,13,0
15,proxy15,2.3000000000000003,19.973062304137322,28.630851317656425,0.23000000000000004,11.3,7,7,0
16,proxy16,3.9800000000000004,25.106175454803136,13.237995348779508,0.39800000000000013,14.8,16,16,0
17,proxy17,2.8500000000000005,25.188845956252308,17.880052601194116,0.28500000000000003,13.700000000000001,16,16,0
18,proxy18,73.4286134151648,23.960786351045922,54.71346192640911,77.53645484089853,62.91472970907156,18,18,1
19,proxy19,62.088047171303536,16.45736487836914,59.31695955089896,73.97789688103408,46.41368639683873,18,18,1
20,proxy20,78.75536376241385,19.740710397714256,57.012258573606324,72.52371757439762,45.90843528650303,13,13,1
