id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.34,1.05,0.66,1.36,1.0,1.0,7,0
2,proxy2,0.89,1.21,0.81,0.9,0.99,0.71,5,0
3,proxy3,0.63,0.72,1.17,0.64,0.99,0.57,4,0
4,proxy4,0.81,0.99,1.19,0.82,1.0,0.57,4,0
5,proxy5,1.39,1.08,0.92,1.41,1.0,1.0,7,0
6,proxy6,1.16,0.93,1.0,1.18,0.99,0.86,6,0
7,proxy7,1.69,1.28,1.16,1.72,1.01,1.29,9,0
8,proxy8,23.68,1.2,6.37,1.01,9.29,3.86,7,0
9,proxy9,1.75,1.0,1.19,1.78,1.01,1.29,9,0
10,proxy10,1.22,1.06,0.78,1.24,1.0,1.14,8,0
11,proxy11,1.22,1.22,0.89,1.24,1.0,1.0,7,0
12,proxy12,0.62,0.73,0.87,0.63,0.99,0.57,4,0
13,proxy13,0.7,0.89,1.1,0.71,1.0,0.86,6,0
14,proxy14,1.39,0.67,0.77,1.41,1.01,1.43,10,0
15,proxy15,1.61,0.68,1.14,1.64,1.01,1.29,9,0
16,proxy16,0.7,0.79,0.96,0.71,1.0,0.71,5,0
17,proxy17,0.32,1.09,0.96,0.33,1.0,0.71,5,0
18,proxy18,1.2,1.28,1.09,1.22,1.01,1.29,9,0
19,proxy19,10.16,1.17,7.24,0.61,10.54,3.43,4,0
20,proxy20,0.85,0.78,1.22,0.86,1.01,1.14,8,0
21,proxy21,1.58,1.13,1.08,1.6,1.01,1.71,12,0
22,proxy22,0.79,1.24,1.09,0.8,1.0,0.86,6,0
23,proxy23,1.68,1.12,0.94,1.7,1.02,1.86,13,0
24,proxy24,0.87,1.25,0.71,0.88,1.0,0.71,5,0
25,proxy25,0.74,1.22,1.27,0.75,0.99,0.57,4,0
26,proxy26,29.28,1.25,6.52,1.85,9.46,4.43,11,0
27,proxy27,1.12,1.12,1.22,1.13,1.0,1.14,8,0
28,proxy28,0.59,1.2,0.99,0.59,0.99,0.57,4,0
29,proxy29,0.72,0.91,0.79,0.73,1.0,0.71,5,0
30,proxy30,0.7,0.89,1.07,0.71,1.0,0.57,4,0
31,proxy31,1.06,1.24,0.85,1.08,1.0,0.86,6,0
32,proxy32,1.15,0.82,1.09,1.16,1.0,1.14,8,0
33,proxy33,1.12,1.11,1.13,1.13,1.0,1.0,7,0
34,proxy34,0.91,1.26,0.76,0.92,0.99,0.71,5,0
35,proxy35,1.13,0.75,1.06,1.15,1.0,0.86,6,0
36,proxy36,1.28,0.95,1.3,1.3,1.01,1.29,9,0
37,proxy37,0.47,1.05,1.04,0.48,1.0,0.43,3,0
38,proxy38,0.87,1.27,0.96,0.88,0.99,0.57,4,0
39,proxy39,30.77,1.04,4.47,2.15,9.93,4.86,14,0
40,proxy40,0.82,1.18,0.9,0.83,1.01,0.86,6,0
41,proxy41,1.02,1.01,0.97,1.04,1.0,1.14,8,0
42,proxy42,0.53,0.74,1.09,0.54,0.99,0.57,4,0
43,proxy43,0.93,0.94,0.9,0.95,0.99,0.57,4,0
44,proxy44,0.26,0.85,0.71,0.27,0.99,0.43,3,0
45,proxy45,1.09,1.11,0.92,1.11,1.0,0.86,6,0
46,proxy46,0.97,0.89,0.93,0.98,1.0,1.0,7,0
47,proxy47,0.79,0.92,0.84,0.81,0.99,0.71,5,0
