id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.67,0.82,1.13,0.67,0.99,0.57,4,0
2,proxy2,0.95,1.17,1.16,0.95,1.0,0.86,6,0
3,proxy3,1.21,1.23,0.92,1.21,1.0,1.14,8,0
4,proxy4,0.92,1.23,1.26,0.92,0.99,0.86,6,0
5,proxy5,0.85,0.79,0.78,0.85,1.0,1.0,7,0
6,proxy6,1.22,1.13,0.86,1.22,1.0,1.0,7,0
7,proxy7,0.93,0.96,0.79,0.93,1.0,0.86,6,0
8,proxy8,0.9,0.86,0.97,0.9,1.0,1.29,9,0
9,proxy9,1.18,1.13,1.13,1.18,1.01,1.14,8,0
10,proxy10,0.66,0.71,1.05,0.66,0.99,0.57,4,0
11,proxy11,22.65,1.06,6.02,1.44,7.09,3.86,7,0
12,proxy12,1.02,1.0,1.0,1.02,1.0,1.14,8,0
13,proxy13,1.01,0.9,0.93,1.01,1.0,1.0,7,0
14,proxy14,1.0,1.3,1.25,1.0,1.0,1.0,7,0
15,proxy15,1.01,0.92,0.89,1.01,1.0,0.86,6,0
