id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,2.0700000000000003,12.012524012856701,22.609476339515634,0.20700000000000002,11.8,6,6,0
2,proxy2,2.58,10.378546957080264,29.66387481745884,0.258,13.0,10,10,0
3,proxy3,4.470000000000001,21.921907147521257,21.900227019605662,0.44700000000000006,14.2,16,16,0
4,proxy4,3.1600000000000006,12.626450202799129,15.026547285484849,0.316,12.6,11,11,0
5,proxy5,3.44,26.617728281503595,29.404446863264663,0.34400000000000003,13.7,14,14,0
6,proxy6,2.62,23.103225811514633,13.041814609638433,0.262,12.5,9,9,0
7,proxy7,4.92,10.837369162706208,14.953764961839932,0.4920000000000002,14.599999999999998,17,17,0
8,proxy8,4.5200000000000005,28.903712505308814,19.81502947248122,0.4520000000000001,12.8,14,14,0
9,proxy9,3.9499999999999997,12.064826476596659,10.745787317351246,0.395,13.5,15,15,0
10,proxy10,17.29,25.598558155185536,17.372879319915896,1.7289999999999996,13.4,15,15,1
11,proxy11,2.98,23.5800859012401,21.0990668294527,0.298,12.2,11,11,0
12,proxy12,3.420000000000001,21.468015951434104,23.28683621827638,0.34199999999999997,13.0,11,11,0
13,proxy13,4.43,11.625421650362064,28.18041677451777,0.44299999999999995,13.2,19,19,0
14,proxy14,3.3499999999999996,29.794957931269984,17.156706676487183,0.335,13.6,12,12,0
15,proxy15,4.2700000000000005,12.45559737615619,25.23091684107961,0.427,14.3,15,15,0
16,proxy16,85.63213015946988,27.244798456098014,70.3447375188225,58.98613067824667,54.944032422657855,17,17,1
17,proxy17,1.3500000000000003,21.21282517485858,13.089780723970323,0.135,12.0,9,9,0
18,proxy18,20.610000000000003,29.399389496856713,40.03923377506676,1.651,29.920227345742404,117,17,1
19,proxy19,4.37,16.10471948767318,28.381198763620908,0.43699999999999994,15.0,18,18,0
20,proxy20,3.84,24.0905439431774,13.877132471402021,0.384,12.7,14,14,0
21,proxy21,2.7299999999999995,24.980273719827483,25.396282628653058,0.273,13.5,10,10,0
22,proxy22,5.41,27.021136481462456,19.522511404079523,0.541,14.2,17,17,0
23,proxy23,5.42,20.650923559367932,21.19816350689045,0.542,13.9,16,16,0
24,proxy24,82.85575663151843,13.900950081229942,61.33650995432271,78.72968444520816,46.22369478800161,16,16,1
25,proxy25,14.499999999999998,25.746943327863303,23.797225834908502,1.4499999999999997,12.3,9,9,1
26,proxy26,97.69530372707871,10.141960122774728,67.5838955455384,67.33815321336623,58.99964242702596,12,12,1
27,proxy27,6.32,23.641590879365918,40.10390507368073,0.23200000000000004,37.547014289103174,111,11,1
28,proxy28,7.24,18.00015941673155,31.289460204913006,0.3740000000000001,35.479932554712775,113,13,1
29,proxy29,3.78,12.915509203334494,15.006825517252846,0.37800000000000006,13.1,17,17,0
30,proxy30,2.6,18.17946991887021,23.720595559257717,0.26,11.6,9,9,0
