id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.86,1.31,0.99,0.97,1.0,0.83,20,0
2,proxy2,0.9,1.12,0.77,1.03,0.99,0.79,19,0
3,proxy3,1.92,1.09,1.3,1.24,2.19,1.67,20,0
4,proxy4,1.1,0.91,0.62,1.25,1.0,1.08,26,0
5,proxy5,0.79,0.85,0.67,0.9,1.0,0.92,22,0
6,proxy6,0.33,1.32,0.74,0.37,0.97,0.54,13,0
7,proxy7,2.46,1.16,3.57,0.7,6.1,3.12,15,0
8,proxy8,1.63,0.88,1.2,1.3,2.02,1.62,19,0
9,proxy9,1.51,0.81,2.22,1.09,2.55,1.92,26,0
10,proxy10,0.78,0.83,1.01,0.88,0.98,0.83,20,0
