id,normal,direct,slow,steal
107.205.138.97,1,0,0,0
242.204.78.240,1,0,0,0
8.87.65.103,1,0,0,0
68.167.136.149,1,0,0,0
55.80.246.235,1,0,0,0
166.146.213.87,1,0,0,0
47.75.170.6,1,0,0,0
141.196.62.49,1,0,0,0
237.95.160.116,1,0,0,0
46.116.86.34,1,0,0,0
111.42.45.16,1,0,0,0
116.145.193.197,1,0,0,0
124.132.203.238,1,0,0,0
37.77.226.148,1,0,0,0
28.105.69.147,1,0,0,0
4.85.51.43,1,0,0,0
91.75.167.143,1,0,0,0
125.127.55.123,1,0,0,0
57.23.2.12,1,0,0,0
152.22.212.191,1,0,0,0
118.81.247.171,1,0,0,0
23.47.199.36,1,0,0,0
85.189.190.17,1,0,0,0
227.159.11.48,1,0,0,0
125.78.174.171,1,0,0,0
230.90.123.22,1,0,0,0
63.74.66.254,1,0,0,0
165.117.23.87,1,0,0,0
19.117.63.143,1,0,0,0
107.58.38.84,1,0,0,0
194.224.67.180,1,0,0,0
132.82.139.55,1,0,0,0
33.207.102.75,1,0,0,0
168.169.126.97,1,0,0,0
4.100.129.28,1,0,0,0
169.140.24.183,1,0,0,0
184.242.110.19,1,0,0,0
2.87.148.252,1,0,0,0
152.34.222.225,1,0,0,0
106.12.126.167,1,0,0,0
3.243.29.233,1,0,0,0
240.79.219.43,1,0,0,0
15.47.204.85,1,0,0,0
188.174.20.139,1,0,0,0
34.98.40.55,1,0,0,0
4.78.42.122,1,0,0,0
180.211.236.190,1,0,0,0
4.47.129.222,1,0,0,0
89.189.34.122,1,0,0,0
83.40.70.252,1,0,0,0
132.161.3.187,1,0,0,0
197.204.119.191,1,0,0,0
109.142.8.200,1,0,0,0
111.114.165.67,0,0,1,0
123.49.103.82,1,0,0,0
198.126.146.64,1,0,0,0
169.18.24.3,1,0,0,0
131.152.16.125,1,0,0,0
102.219.63.241,1,0,0,0
206.190.239.31,1,0,0,0
152.91.32.145,1,0,0,0
52.155.37.19,1,0,0,0
25.41.178.123,1,0,0,0
98.222.16.210,1,0,0,0
247.12.134.96,0,0,1,0
114.17.236.188,1,0,0,0
45.223.107.227,1,0,0,0
152.217.183.161,1,0,0,0
248.80.211.72,1,0,0,0
73.240.232.28,1,0,0,0
42.11.79.232,1,0,0,0
226.210.251.45,1,0,0,0
11.172.32.200,1,0,0,0
72.139.146.60,1,0,0,0
127.143.202.147,1,0,0,0
204.32.20.149,1,0,0,0
123.253.55.168,1,0,0,0
238.162.174.70,1,0,0,0
179.204.71.160,1,0,0,0
5.70.101.127,1,0,0,0
187.138.68.153,1,0,0,0
221.49.120.43,1,0,0,0
142.5.167.42,1,0,0,0
254.102.121.221,1,0,0,0
1.138.53.41,1,0,0,0
58.85.215.170,1,0,0,0
23.255.92.1,1,0,0,0
11.75.22.213,1,0,0,0
169.114.58.1,1,0,0,0
204.17.142.65,1,0,0,0
183.8.208.207,1,0,0,0
184.14.208.119,1,0,0,0
217.160.253.210,1,0,0,0
243.244.14.23,1,0,0,0
118.64.242.5,1,0,0,0
40.4.176.162,1,0,0,0
90.55.180.126,1,0,0,0
130.101.29.164,1,0,0,0
219.44.202.26,1,0,0,0
31.206.225.155,1,0,0,0
