id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.58,1.12,1.22,0.59,0.99,0.88,7,0
2,proxy2,1.38,1.21,0.69,1.4,0.99,1.0,8,0
3,proxy3,25.3,1.1,5.46,1.52,6.85,3.88,11,0
4,proxy4,0.98,1.07,1.06,0.99,1.01,1.12,9,0
5,proxy5,1.02,1.23,0.84,1.04,1.0,0.88,7,0
6,proxy6,0.55,0.85,0.98,0.56,1.0,0.62,5,0
7,proxy7,0.95,0.98,0.84,0.96,1.0,1.12,9,0
8,proxy8,0.81,0.9,1.06,0.82,1.0,0.88,7,0
9,proxy9,1.25,0.94,1.01,1.26,1.0,1.0,8,0
10,proxy10,1.02,0.99,1.11,1.04,1.0,1.12,9,0
11,proxy11,1.01,0.81,1.11,1.02,1.0,1.0,8,0
12,proxy12,0.99,1.13,1.21,1.01,0.99,0.75,6,0
13,proxy13,0.75,0.85,1.16,0.77,1.01,0.88,7,0
14,proxy14,23.47,0.99,7.43,1.21,8.51,3.62,9,0
15,proxy15,0.78,1.05,4.63,0.8,6.16,3.25,6,0
16,proxy16,1.28,1.22,1.15,1.3,1.0,1.25,10,0
17,proxy17,0.44,0.7,1.19,0.45,0.99,0.38,3,0
18,proxy18,0.63,0.95,1.26,0.64,0.99,0.88,7,0
19,proxy19,26.85,1.35,6.55,1.56,9.32,3.88,11,0
20,proxy20,0.49,0.82,1.16,0.49,0.99,0.38,3,0
21,proxy21,0.38,0.89,0.89,0.39,0.99,0.25,2,0
22,proxy22,0.38,1.15,1.06,0.39,1.0,0.75,6,0
23,proxy23,0.42,1.12,1.03,0.43,1.0,0.62,5,0
24,proxy24,0.79,1.27,1.02,0.8,1.0,1.0,8,0
25,proxy25,0.89,1.28,0.95,0.9,0.99,0.88,7,0
26,proxy26,0.37,0.93,0.68,0.38,0.99,0.38,3,0
27,proxy27,1.25,1.03,0.92,1.26,1.01,1.0,8,0
28,proxy28,1.18,0.73,0.89,1.2,0.99,0.88,7,0
29,proxy29,1.67,1.24,1.28,1.69,1.02,1.62,13,0
30,proxy30,0.84,1.36,1.0,0.85,0.99,0.5,4,0
31,proxy31,1.6,1.02,1.1,1.62,1.01,1.5,12,0
32,proxy32,0.75,0.97,1.0,0.76,0.99,0.75,6,0
33,proxy33,1.16,1.02,0.8,1.18,1.01,1.38,11,0
34,proxy34,0.79,1.3,0.9,0.81,1.0,0.88,7,0
35,proxy35,1.08,0.76,1.08,1.1,1.0,1.12,9,0
36,proxy36,0.74,1.02,1.26,0.75,0.99,0.88,7,0
37,proxy37,20.22,1.27,4.65,1.51,9.79,3.88,11,0
38,proxy38,0.64,1.05,0.81,0.65,1.0,0.75,6,0
39,proxy39,1.32,1.01,0.85,1.34,1.01,1.25,10,0
40,proxy40,0.69,0.84,1.21,0.7,1.0,0.88,7,0
