id,normal,abnormal,unknown
187.66.3.135,1,0,0
134.169.14.46,0,1,0
80.69.187.236,1,0,0
234.243.142.98,1,0,0
58.164.200.182,1,0,0
170.67.242.87,1,0,0
243.178.83.68,1,0,0
29.15.88.214,1,0,0
142.166.80.35,1,0,0
178.152.80.78,1,0,0
135.221.34.151,1,0,0
150.188.225.204,1,0,0
143.201.32.142,1,0,0
8.187.30.187,1,0,0
112.89.88.81,1,0,0
74.62.148.116,1,0,0
118.151.94.74,1,0,0
174.84.18.138,1,0,0
51.107.138.165,1,0,0
70.201.94.35,1,0,0
188.76.6.76,1,0,0
85.169.216.248,1,0,0
240.196.93.240,1,0,0
57.35.254.84,1,0,0
211.107.188.20,1,0,0
102.20.188.30,1,0,0
246.30.230.150,1,0,0
196.112.139.215,1,0,0
152.130.145.24,1,0,0
95.187.197.51,1,0,0
45.90.233.42,1,0,0
199.89.187.27,1,0,0
131.187.202.33,0,1,0
29.221.237.125,1,0,0
144.95.14.89,1,0,0
167.190.129.30,1,0,0
142.106.82.225,1,0,0
91.95.63.157,1,0,0
182.141.147.12,1,0,0
94.183.41.53,1,0,0
233.68.21.115,1,0,0
132.62.92.174,1,0,0
181.120.110.199,1,0,0
29.7.212.131,1,0,0
201.135.14.28,1,0,0
79.182.148.163,1,0,0
122.73.103.232,1,0,0
112.213.81.29,1,0,0
88.164.109.85,1,0,0
55.169.65.126,1,0,0
102.245.159.179,1,0,0
229.227.250.132,1,0,0
101.59.64.43,1,0,0
31.48.239.253,1,0,0
70.132.233.94,1,0,0
176.8.97.218,1,0,0
202.91.167.235,1,0,0
232.43.38.59,1,0,0
241.92.137.170,1,0,0
153.195.169.220,1,0,0
125.13.175.31,1,0,0
135.189.162.148,1,0,0
135.92.205.63,1,0,0
220.73.23.15,1,0,0
214.248.180.150,1,0,0
176.1.252.180,1,0,0
16.96.240.220,0,1,0
36.55.54.21,1,0,0
91.12.249.48,1,0,0
79.45.52.70,1,0,0
110.21.104.152,1,0,0
63.53.167.243,1,0,0
139.140.150.63,1,0,0
191.75.182.10,1,0,0
87.154.162.219,1,0,0
249.201.2.63,1,0,0
123.131.146.57,1,0,0
231.170.84.84,1,0,0
233.112.162.214,1,0,0
95.134.87.238,1,0,0
144.187.3.38,1,0,0
14.67.143.62,1,0,0
155.10.64.234,1,0,0
208.14.138.207,1,0,0
40.228.119.118,1,0,0
171.199.134.125,1,0,0
195.236.19.169,1,0,0
85.124.16.53,1,0,0
79.137.120.129,1,0,0
177.8.78.202,1,0,0
73.178.214.39,0,1,0
52.28.2.94,1,0,0
34.38.115.97,1,0,0
246.196.253.64,1,0,0
187.230.169.233,1,0,0
187.124.90.188,1,0,0
101.222.165.93,1,0,0
24.28.224.4,1,0,0
71.223.253.56,1,0,0
112.98.128.176,1,0,0
