id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.67,0.75,1.24,1.67,1.01,1.35,27,0
2,proxy2,0.86,0.86,0.83,0.86,0.99,0.9,18,0
3,proxy3,0.99,0.76,1.07,0.99,1.0,0.95,19,0
4,proxy4,0.92,1.25,0.76,0.92,0.99,0.8,16,0
5,proxy5,0.64,1.21,0.93,0.64,0.98,0.55,11,0
6,proxy6,1.4,0.96,1.3,1.4,1.01,1.05,21,0
7,proxy7,14.91,0.81,3.59,135.43,4.91,1.2,24,1
8,proxy8,16.91,1.11,3.62,136.2,4.41,0.8,16,1
9,proxy9,1.42,1.04,0.79,1.42,1.02,1.25,25,0
10,proxy10,1.01,1.09,1.16,1.01,1.0,1.15,23,0
