id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.36,1.44,0.73,1.36,1.01,1.67,10,0
2,proxy2,2.09,0.73,0.83,2.09,1.03,2.83,17,0
3,proxy3,0.72,0.99,0.75,0.72,1.0,1.17,7,0
4,proxy4,0.38,1.33,1.05,0.38,0.99,0.5,3,0
5,proxy5,0.62,1.0,1.13,0.62,0.99,0.67,4,0
6,proxy6,1.22,0.9,0.87,1.22,1.01,1.5,9,0
7,proxy7,1.39,0.94,0.77,1.39,1.0,1.33,8,0
8,proxy8,0.57,0.78,0.69,0.57,0.99,0.67,4,0
9,proxy9,1.0,1.2,0.98,1.0,0.99,0.83,5,0
10,proxy10,25.31,1.23,5.03,1.41,6.78,4.5,7,0
11,proxy11,0.35,1.08,1.0,0.35,0.99,0.5,3,0
12,proxy12,1.41,1.16,1.04,1.41,1.0,1.33,8,0
13,proxy13,0.87,1.0,1.1,0.87,0.99,0.67,4,0
14,proxy14,1.18,1.23,1.07,1.18,1.0,1.0,6,0
15,proxy15,0.75,0.87,1.03,0.75,1.0,0.83,5,0
