id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,65.152.81.178,34,0.6296524913968503,6,2,8,4
2,168.102.208.134,21,0.3352086247454641,3,0,8,1
3,42.195.237.71,17,0.8494816220689078,3,4,5,5
4,67.103.235.162,0,0.1869875380291922,6,3,1,1
5,213.26.161.227,23,0.5918609276015366,2,4,5,2
6,18.13.187.112,35,0.8057130811726285,2,3,7,2
7,170.84.159.112,5,0.39302557281241246,2,2,7,5
8,115.210.81.190,32,0.98080749136242,9,5,1,5
9,230.154.75.137,1,0.17902704885638776,6,4,4,2
10,243.140.231.201,3,0.16953084737387544,3,2,3,2
11,26.30.167.206,47,0.5971949023565942,10,4,8,3
12,34.172.156.69,49,0.9859275092183714,10,3,2,3
13,222.112.240.130,19,0.1286075728721051,9,4,1,5
14,209.20.14.78,9,0.3532729100279016,5,3,4,1
15,78.255.129.65,15,0.22438024291340758,8,4,6,5
16,65.82.171.235,50,0.20739636725674487,9,0,4,4
17,186.210.198.31,49,0.20083530877394035,5,4,8,3
18,121.187.230.94,32,0.5334058925778011,8,3,6,2
19,87.215.13.36,32,0.8483772398287468,10,2,1,3
20,4.64.249.73,14,0.8931463014158155,10,5,1,1
21,208.187.90.53,6,0.9348390613591239,7,3,8,3
22,232.59.211.211,15,0.9964118874426551,1,4,1,4
23,63.119.62.94,23,0.11436309899838516,9,3,3,3
24,222.78.237.128,8,0.740283086430988,4,3,8,4
25,243.67.89.41,3,0.8027458723692039,6,0,5,1
26,116.194.47.186,21,0.22717378765021876,9,0,7,4
27,99.162.210.89,50,0.1324763573931737,7,2,6,5
28,46.18.33.255,31,0.2773486959727628,8,5,7,2
29,129.40.205.212,5,0.2771396125619522,1,1,2,4
30,86.135.226.191,16,0.7053715740428028,3,4,1,5
31,18.158.225.35,27,0.9998340861016338,8,3,1,2
32,54.210.115.197,40,0.2728993464348424,7,3,4,3
33,174.148.170.78,17,0.8991127210207335,3,0,2,3
34,36.176.114.244,44,0.6999851385831539,4,3,7,2
35,201.215.190.251,19,0.9991161486057764,9,3,8,5
36,12.183.117.79,33,0.44028886841407266,10,0,3,5
37,3.124.106.63,18,0.11143082933886712,4,5,7,4
38,10.13.25.209,12,0.38495617934623616,6,3,3,5
39,224.54.127.146,22,0.2927458014576508,8,2,7,4
40,157.169.100.63,43,0.8509576388575234,1,5,8,3
41,240.47.81.9,28,0.6485448200797637,1,0,5,4
42,101.102.239.225,27,0.9611018147540598,4,6,0,4
43,96.197.228.106,50,0.29343285560027255,1,1,2,4
44,72.185.230.25,27,0.3057733308511482,4,0,6,2
45,53.103.186.167,24,0.7857864303723594,9,2,3,5
46,122.118.30.197,5,0.42753059106167424,2,0,8,4
47,66.8.167.44,34,0.144588712898103,4,1,7,2
48,204.12.128.178,28,0.9553240622176081,9,3,7,4
49,225.100.130.36,11,0.880880260258819,8,4,6,4
50,143.117.49.90,28,0.7023676442634977,6,0,6,1
51,241.187.46.90,43,0.660698887065872,10,1,7,2
52,86.153.157.80,17,0.5205289524223506,7,3,2,1
53,191.196.3.69,11,0.14167938036231403,6,5,7,2
54,120.36.56.20,34,0.5199604869753562,7,2,8,1
55,77.177.30.155,16,0.16980536660986884,3,1,3,1
56,141.246.157.144,50,0.30820372375588434,10,1,8,2
57,32.47.177.33,49,0.6745956690029373,9,0,6,3
58,58.184.59.129,7,0.9426640645873221,8,1,1,5
59,192.64.178.145,3,0.8616853752791304,9,1,6,4
60,82.93.114.104,47,0.7342439116051908,3,3,4,5
61,191.70.207.208,40,0.7132940367011708,2,5,6,4
62,143.135.123.104,34,0.5964843696981412,4,4,6,3
63,95.70.20.246,16,0.4334661597537106,3,4,7,4
64,150.135.177.142,41,0.4751355986126484,6,1,3,4
65,117.37.124.28,36,0.4176305649310139,7,4,7,4
66,23.42.184.7,30,0.6972398392357115,10,0,4,1
67,4.117.254.31,4,0.31107593463419025,9,1,7,3
68,44.225.181.96,21,0.8446603934521362,10,2,2,4
69,132.99.90.98,38,0.7207483639328098,9,3,7,5
70,107.10.203.166,23,0.8933706425832719,7,1,2,2
71,20.211.132.18,21,0.42568523214176324,7,5,6,1
72,225.150.51.79,18,0.4432536351246086,7,5,2,2
73,207.146.246.206,10,0.6907580692044555,5,0,4,2
74,250.134.192.180,14,0.5628128688676163,9,5,6,4
75,113.59.227.49,15,0.27156512564730273,10,5,8,4
76,135.9.224.151,10,0.7574926005832492,8,2,5,3
77,2.74.160.85,17,0.2113268423936987,7,4,7,3
78,176.210.28.187,21,0.19333420005445465,6,3,1,1
79,169.213.33.172,21,1.0937740157318365,1,6,0,3
80,46.250.43.136,36,0.23037271246182484,2,3,5,3
81,80.89.255.205,17,0.43356489738493365,10,4,8,1
82,52.202.164.236,8,0.381274044626584,8,5,2,3
83,163.114.18.129,27,0.6631306919190695,2,5,6,3
84,247.240.11.138,48,0.4782524354060006,8,3,5,2
85,122.16.121.68,26,0.6844850039129348,4,0,4,1
86,222.244.2.153,4,0.6341041512864606,1,0,2,5
87,25.231.53.222,32,0.5303139706619964,2,3,5,2
88,19.36.184.52,50,0.5520172223035562,4,5,7,3
89,106.144.141.101,34,0.3551306962052502,9,2,6,1
90,50.252.244.219,20,0.3514867555293649,10,5,1,2
91,52.156.214.57,4,0.7290117876724408,6,2,1,1
92,215.93.26.186,37,0.663250839463914,4,3,7,1
93,122.253.249.154,8,0.4401674286681617,1,3,3,1
94,227.240.199.39,23,0.7678300370608546,1,0,1,1
95,233.47.89.213,17,0.4636085816539097,5,4,4,3
96,244.154.234.54,28,0.4688545986765451,10,2,7,5
97,195.26.159.193,49,0.29867856123620995,5,3,7,1
98,61.237.228.138,41,0.843109871957324,6,4,5,4
99,220.82.143.210,18,0.7435611261455786,10,2,2,2
100,204.84.217.154,32,0.2821402683953261,6,3,6,5
