id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.15,1.05,1.24,1.15,1.01,1.14,8,0
2,proxy2,0.91,1.04,0.88,0.91,1.01,1.0,7,0
3,proxy3,1.14,1.13,1.09,1.14,0.99,0.86,6,0
4,proxy4,0.31,1.14,0.84,0.31,0.99,0.57,4,0
5,proxy5,0.92,0.71,0.79,0.92,1.0,1.14,8,0
6,proxy6,1.08,1.12,1.0,1.08,1.0,0.86,6,0
7,proxy7,0.55,0.88,1.3,0.55,1.0,0.71,5,0
8,proxy8,1.43,0.82,1.15,1.43,1.01,1.43,10,0
9,proxy9,1.52,0.58,0.86,1.52,1.01,1.43,10,0
10,proxy10,0.93,0.83,1.17,0.93,1.0,1.0,7,0
11,proxy11,1.0,1.14,0.74,1.0,0.99,0.71,5,0
12,proxy12,0.51,0.77,0.91,0.51,0.99,0.29,2,0
13,proxy13,1.06,0.94,1.11,1.06,1.01,1.14,8,0
14,proxy14,0.9,1.07,0.76,0.9,1.0,0.86,6,0
15,proxy15,25.09,1.0,8.17,1.63,8.62,4.0,8,0
