id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.23,1.19,0.75,1.23,1.0,1.11,15,0
2,proxy2,17.85,0.71,4.12,205.66,5.68,1.11,15,1
3,proxy3,1.29,0.89,1.19,1.29,1.0,1.19,16,0
4,proxy4,0.99,0.88,0.98,0.99,1.0,1.04,14,0
5,proxy5,0.4,1.35,0.82,0.4,0.98,0.44,6,0
6,proxy6,1.1,1.0,1.1,1.1,1.0,0.96,13,0
7,proxy7,1.22,1.03,1.11,1.22,1.0,1.26,17,0
8,proxy8,1.71,0.76,0.79,1.71,1.02,1.56,21,0
9,proxy9,0.66,1.0,1.38,0.66,1.0,0.74,10,0
10,proxy10,0.84,0.95,0.74,0.84,1.0,0.96,13,0
11,proxy11,0.88,1.12,1.02,0.88,1.0,0.81,11,0
12,proxy12,0.93,0.91,1.42,0.93,0.99,0.74,10,0
13,proxy13,1.46,1.06,0.89,1.46,1.02,1.26,17,0
14,proxy14,1.01,0.69,0.94,1.01,1.01,1.04,14,0
15,proxy15,0.95,1.3,1.4,0.95,0.98,0.59,8,0
