id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.65,1.07,1.08,0.77,0.96,0.57,24,0
2,proxy2,0.88,0.84,1.07,1.04,0.96,0.64,27,0
3,proxy3,0.69,0.99,0.71,0.82,0.96,0.64,27,0
4,proxy4,0.91,1.15,0.77,1.09,0.96,0.86,36,0
5,proxy5,1.2,1.01,1.29,0.93,3.32,1.17,29,0
6,proxy6,1.0,1.13,2.03,0.92,3.22,1.14,28,0
7,proxy7,1.07,0.76,0.78,1.27,1.0,1.05,44,0
8,proxy8,0.83,0.74,0.62,0.98,0.98,0.88,37,0
9,proxy9,0.95,1.17,1.0,1.13,0.95,0.79,33,0
10,proxy10,1.18,1.0,2.41,0.78,2.11,1.17,29,0
11,proxy11,1.21,1.11,0.79,1.44,1.01,1.0,42,0
12,proxy12,0.82,0.87,0.79,0.97,0.96,0.64,27,0
13,proxy13,1.06,1.33,2.2,1.0,3.14,1.29,34,0
14,proxy14,1.02,0.85,0.82,1.21,1.0,1.07,45,0
15,proxy15,1.23,0.69,2.06,1.12,3.15,1.38,38,0
