id,normal,direct,slow,steal
36.7.114.181,0,0,1,0
241.207.156.108,1,0,0,0
58.214.92.227,1,0,0,0
250.250.252.221,1,0,0,0
123.248.92.10,1,0,0,0
101.57.191.150,1,0,0,0
62.218.101.40,1,0,0,0
250.81.30.63,1,0,0,0
108.166.18.62,1,0,0,0
201.232.8.234,1,0,0,0
28.16.191.87,1,0,0,0
133.137.123.172,1,0,0,0
89.75.194.249,1,0,0,0
119.161.54.176,1,0,0,0
147.44.136.144,1,0,0,0
110.33.13.91,1,0,0,0
135.167.105.138,1,0,0,0
140.168.176.4,1,0,0,0
175.220.27.18,1,0,0,0
24.206.2.194,1,0,0,0
65.27.16.103,1,0,0,0
87.239.233.105,1,0,0,0
196.92.195.108,1,0,0,0
249.148.228.84,1,0,0,0
27.116.252.140,1,0,0,0
115.142.97.35,1,0,0,0
176.185.107.28,1,0,0,0
152.248.78.8,1,0,0,0
241.116.166.132,1,0,0,0
12.236.165.39,1,0,0,0
168.119.101.179,1,0,0,0
204.52.82.150,1,0,0,0
205.15.208.78,1,0,0,0
245.50.209.199,1,0,0,0
70.56.148.201,1,0,0,0
114.115.139.231,1,0,0,0
73.207.111.62,1,0,0,0
29.81.67.9,1,0,0,0
169.41.24.129,1,0,0,0
193.15.223.12,1,0,0,0
6.69.223.229,1,0,0,0
84.16.70.199,1,0,0,0
245.76.251.120,1,0,0,0
225.62.135.204,1,0,0,0
147.125.168.101,1,0,0,0
191.85.14.142,0,0,1,0
53.164.15.130,1,0,0,0
181.139.120.59,1,0,0,0
85.96.181.44,1,0,0,0
190.190.128.216,1,0,0,0
143.251.116.155,1,0,0,0
76.206.165.115,1,0,0,0
134.163.160.39,1,0,0,0
222.65.111.111,1,0,0,0
24.220.90.192,1,0,0,0
122.25.253.157,1,0,0,0
162.223.21.231,1,0,0,0
46.106.181.181,1,0,0,0
157.52.48.211,1,0,0,0
131.196.136.201,1,0,0,0
102.83.182.162,1,0,0,0
170.55.145.153,1,0,0,0
175.13.126.81,1,0,0,0
26.184.23.25,1,0,0,0
205.175.64.206,1,0,0,0
112.18.234.108,1,0,0,0
81.40.232.84,1,0,0,0
228.168.246.120,1,0,0,0
103.38.230.222,1,0,0,0
114.166.253.67,1,0,0,0
7.36.171.193,1,0,0,0
143.215.20.233,1,0,0,0
233.139.147.226,1,0,0,0
242.77.166.58,1,0,0,0
207.139.67.64,1,0,0,0
196.228.46.83,1,0,0,0
111.192.140.222,1,0,0,0
97.48.91.80,1,0,0,0
78.192.164.49,1,0,0,0
47.170.112.97,1,0,0,0
186.14.57.221,1,0,0,0
137.84.49.187,1,0,0,0
212.214.120.121,1,0,0,0
60.196.30.144,1,0,0,0
197.121.95.150,1,0,0,0
250.40.126.147,1,0,0,0
197.217.252.225,1,0,0,0
19.67.161.138,1,0,0,0
95.75.23.108,1,0,0,0
225.20.208.34,1,0,0,0
86.130.243.216,1,0,0,0
123.10.79.188,1,0,0,0
32.241.9.224,1,0,0,0
90.96.6.82,1,0,0,0
214.60.80.39,1,0,0,0
51.60.137.229,1,0,0,0
112.225.98.23,1,0,0,0
23.134.225.24,1,0,0,0
53.216.173.73,1,0,0,0
123.139.9.17,1,0,0,0
250.9.33.240,1,0,0,0
203.40.252.99,1,0,0,0
188.234.58.32,1,0,0,0
139.55.9.32,1,0,0,0
95.130.248.60,1,0,0,0
137.43.1.142,1,0,0,0
212.17.26.39,1,0,0,0
104.222.191.58,1,0,0,0
183.176.226.250,1,0,0,0
26.71.21.106,1,0,0,0
252.194.166.194,1,0,0,0
1.96.98.102,1,0,0,0
142.141.112.250,1,0,0,0
130.12.216.44,1,0,0,0
122.90.170.133,1,0,0,0
233.45.62.154,1,0,0,0
25.195.96.55,1,0,0,0
10.2.249.240,1,0,0,0
113.63.99.16,1,0,0,0
1.10.42.23,1,0,0,0
