id,normal,direct,slow,steal
108.147.117.145,1,0,0,0
177.152.239.140,1,0,0,0
230.18.124.68,1,0,0,0
160.182.30.227,1,0,0,0
42.33.164.26,1,0,0,0
166.145.33.182,1,0,0,0
73.42.47.125,1,0,0,0
252.238.98.38,1,0,0,0
2.117.212.135,1,0,0,0
57.86.204.245,1,0,0,0
134.186.153.209,1,0,0,0
239.15.210.56,1,0,0,0
252.13.109.208,1,0,0,0
30.192.55.62,1,0,0,0
73.137.159.48,1,0,0,0
156.73.80.55,1,0,0,0
238.196.5.89,1,0,0,0
26.51.64.192,1,0,0,0
49.244.128.80,1,0,0,0
53.66.102.149,1,0,0,0
114.91.65.80,1,0,0,0
84.240.78.91,1,0,0,0
213.183.95.148,1,0,0,0
72.100.125.161,1,0,0,0
29.229.229.113,1,0,0,0
111.30.214.74,1,0,0,0
185.187.39.53,1,0,0,0
79.118.4.194,1,0,0,0
59.231.161.159,1,0,0,0
8.85.54.145,1,0,0,0
126.69.247.157,1,0,0,0
8.19.82.168,1,0,0,0
135.252.233.225,1,0,0,0
126.143.238.219,1,0,0,0
236.83.204.139,1,0,0,0
170.18.148.17,1,0,0,0
211.47.201.125,1,0,0,0
103.122.21.118,1,0,0,0
156.46.7.140,1,0,0,0
37.53.195.191,1,0,0,0
13.134.70.158,1,0,0,0
26.220.135.111,1,0,0,0
138.183.3.163,1,0,0,0
152.247.128.103,1,0,0,0
33.102.74.110,0,1,0,0
159.32.252.12,1,0,0,0
98.60.112.148,1,0,0,0
138.141.176.110,1,0,0,0
221.162.107.219,1,0,0,0
146.82.60.97,1,0,0,0
240.47.200.8,1,0,0,0
132.229.221.50,1,0,0,0
12.116.156.122,1,0,0,0
221.172.36.237,1,0,0,0
83.51.4.203,1,0,0,0
156.53.121.117,1,0,0,0
192.111.209.243,1,0,0,0
250.58.113.241,1,0,0,0
229.245.111.131,1,0,0,0
76.55.20.110,1,0,0,0
23.210.189.9,1,0,0,0
245.56.81.47,1,0,0,0
236.158.77.126,1,0,0,0
68.231.4.98,1,0,0,0
29.67.68.50,1,0,0,0
83.139.89.204,1,0,0,0
126.244.216.206,1,0,0,0
168.176.141.111,1,0,0,0
50.185.192.77,0,1,0,0
179.88.124.83,1,0,0,0
93.33.243.227,1,0,0,0
192.209.151.85,1,0,0,0
215.101.83.60,1,0,0,0
16.187.86.165,1,0,0,0
29.14.46.134,1,0,0,0
70.63.223.112,1,0,0,0
129.42.102.203,1,0,0,0
82.177.75.188,1,0,0,0
108.221.51.229,1,0,0,0
240.58.154.73,1,0,0,0
209.38.40.114,1,0,0,0
47.219.173.22,1,0,0,0
234.21.129.211,1,0,0,0
143.13.191.207,1,0,0,0
14.21.247.182,1,0,0,0
32.67.60.147,1,0,0,0
33.87.213.50,1,0,0,0
203.85.118.98,1,0,0,0
29.222.139.63,1,0,0,0
229.179.95.214,1,0,0,0
184.49.54.195,1,0,0,0
215.165.101.24,1,0,0,0
102.110.67.229,1,0,0,0
44.85.10.111,1,0,0,0
6.243.139.26,1,0,0,0
249.84.26.205,0,1,0,0
253.137.27.3,1,0,0,0
214.88.226.7,1,0,0,0
68.237.31.196,1,0,0,0
3.180.251.20,1,0,0,0
196.136.255.25,1,0,0,0
192.98.3.127,1,0,0,0
36.115.83.159,1,0,0,0
78.7.70.80,1,0,0,0
94.51.156.47,1,0,0,0
140.114.66.194,1,0,0,0
107.51.250.101,1,0,0,0
53.50.38.217,1,0,0,0
193.112.168.129,1,0,0,0
206.114.240.247,1,0,0,0
132.130.41.57,1,0,0,0
231.5.16.185,1,0,0,0
143.121.56.251,1,0,0,0
249.77.162.2,1,0,0,0
162.249.136.249,1,0,0,0
