id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.78,0.95,0.73,0.78,1.0,1.08,14,0
2,proxy2,1.06,0.81,1.11,1.06,1.0,0.92,12,0
3,proxy3,0.75,1.16,0.85,0.75,0.99,0.69,9,0
4,proxy4,0.92,0.92,1.29,0.92,0.99,0.85,11,0
5,proxy5,1.9,0.84,1.0,1.9,1.02,1.85,24,0
6,proxy6,1.0,1.05,0.78,1.0,1.0,1.15,15,0
7,proxy7,0.48,1.02,0.93,0.48,1.0,0.77,10,0
8,proxy8,1.18,1.0,0.73,1.18,1.01,1.15,15,0
9,proxy9,0.74,1.17,0.83,0.74,1.0,0.85,11,0
10,proxy10,1.18,1.02,1.31,1.18,1.01,1.15,15,0
11,proxy11,0.92,1.13,0.99,0.92,1.0,0.85,11,0
12,proxy12,0.88,0.96,1.4,0.88,1.0,0.77,10,0
13,proxy13,1.11,0.7,1.35,1.11,0.99,1.0,13,0
14,proxy14,1.19,0.97,1.16,1.19,1.01,1.15,15,0
15,proxy15,1.22,1.11,1.0,1.22,1.01,1.15,15,0
