id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.98,1.23,0.91,2.02,1.01,1.43,10,0
2,proxy2,0.78,0.72,0.74,0.79,1.0,0.86,6,0
3,proxy3,1.14,1.21,1.18,1.17,1.0,1.0,7,0
4,proxy4,1.36,0.72,0.94,1.39,1.0,1.0,7,0
5,proxy5,0.95,1.13,1.08,0.97,1.0,1.0,7,0
6,proxy6,1.74,0.88,0.92,1.78,1.01,1.29,9,0
7,proxy7,0.86,1.21,0.9,0.88,1.0,1.0,7,0
8,proxy8,1.0,0.97,1.12,1.02,1.01,1.0,7,0
9,proxy9,0.47,1.16,0.7,0.48,0.99,0.57,4,0
10,proxy10,1.03,0.7,1.28,1.06,1.0,1.0,7,0
11,proxy11,1.12,1.27,0.88,1.14,1.0,1.0,7,0
12,proxy12,56.9,0.76,11.78,1.89,14.01,7.14,10,0
13,proxy13,0.23,1.07,1.07,0.23,0.99,0.43,3,0
14,proxy14,30.64,0.66,7.38,0.68,7.3,3.86,7,0
15,proxy15,0.58,0.9,0.78,0.59,1.0,0.86,6,0
16,proxy16,1.17,0.99,1.22,1.19,1.01,1.29,9,0
17,proxy17,0.3,0.94,1.16,0.31,0.99,0.43,3,0
18,proxy18,0.97,0.67,1.09,0.99,1.0,0.71,5,0
19,proxy19,0.86,1.05,0.79,0.87,0.99,0.71,5,0
20,proxy20,0.54,1.12,1.27,0.55,0.99,0.57,4,0
21,proxy21,1.04,1.07,1.08,1.06,1.01,1.0,7,0
22,proxy22,0.68,1.02,1.12,0.69,1.0,0.71,5,0
23,proxy23,1.26,1.31,0.84,1.29,1.0,1.29,9,0
24,proxy24,0.47,1.09,1.07,0.48,1.0,0.57,4,0
25,proxy25,0.85,1.21,1.31,0.87,1.0,1.14,8,0
26,proxy26,1.0,0.68,1.27,1.02,1.0,0.86,6,0
27,proxy27,1.09,1.11,0.99,1.11,1.0,0.86,6,0
28,proxy28,1.21,0.73,0.96,1.24,1.0,1.0,7,0
29,proxy29,31.5,0.83,6.76,1.57,10.08,4.0,8,0
30,proxy30,0.63,1.2,1.22,0.64,1.0,0.86,6,0
31,proxy31,0.61,1.22,0.91,0.62,1.0,0.71,5,0
32,proxy32,0.5,0.8,1.01,0.51,0.99,0.43,3,0
33,proxy33,1.13,1.18,0.93,1.15,1.01,1.14,8,0
34,proxy34,0.97,1.05,0.81,0.99,1.0,0.86,6,0
35,proxy35,30.76,0.82,5.4,1.44,9.48,3.86,7,0
36,proxy36,1.25,1.02,1.29,1.27,1.0,1.29,9,0
37,proxy37,0.89,0.71,0.95,0.91,0.99,0.57,4,0
38,proxy38,0.61,0.92,0.76,0.62,0.99,0.57,4,0
39,proxy39,1.16,0.98,0.83,1.19,1.0,1.0,7,0
40,proxy40,1.22,0.78,1.25,1.24,1.0,1.0,7,0
41,proxy41,0.99,0.83,1.06,1.01,1.0,0.86,6,0
42,proxy42,2.51,0.78,0.72,2.57,1.02,1.86,13,0
43,proxy43,1.39,0.66,1.24,1.42,1.0,1.0,7,0
44,proxy44,1.08,1.04,1.19,1.11,1.01,1.29,9,0
45,proxy45,0.49,1.24,1.27,0.5,1.0,0.71,5,0
46,proxy46,0.0,0.89,0.97,0.0,0.98,0.0,0,0
47,proxy47,1.25,1.2,0.85,1.27,1.01,1.14,8,0
48,proxy48,1.0,1.16,1.15,1.02,1.0,1.14,8,0
49,proxy49,1.84,1.25,0.85,1.88,1.01,1.57,11,0
50,proxy50,1.51,1.21,0.74,1.54,1.02,1.29,9,0
51,proxy51,0.56,0.96,0.81,0.57,1.0,0.71,5,0
52,proxy52,0.76,0.87,0.72,0.77,1.0,0.71,5,0
53,proxy53,0.9,0.89,1.26,0.92,1.01,1.0,7,0
54,proxy54,1.85,0.95,0.86,1.89,1.01,1.29,9,0
55,proxy55,1.57,0.83,0.89,1.6,1.01,1.43,10,0
56,proxy56,0.98,0.74,1.0,1.01,0.99,0.71,5,0
57,proxy57,1.42,1.12,0.78,1.45,1.0,1.0,7,0
58,proxy58,0.97,0.81,1.31,0.99,1.0,0.71,5,0
59,proxy59,0.95,1.05,1.25,0.97,1.0,0.86,6,0
60,proxy60,0.39,1.0,0.94,0.39,1.0,0.71,5,0
61,proxy61,0.97,1.16,0.85,0.99,1.0,1.14,8,0
62,proxy62,0.95,0.67,1.02,0.97,1.0,0.71,5,0
63,proxy63,1.22,0.73,0.95,1.25,0.99,0.86,6,0
64,proxy64,1.72,1.08,1.0,1.76,1.02,1.43,10,0
65,proxy65,0.54,0.66,1.04,0.55,0.99,0.43,3,0
66,proxy66,22.01,0.67,6.16,1.24,9.89,4.0,8,0
67,proxy67,52.64,0.69,8.93,1.91,13.31,6.71,7,0
68,proxy68,18.04,1.26,7.22,0.93,6.41,3.71,6,0
69,proxy69,0.4,0.73,1.24,0.41,1.0,0.86,6,0
70,proxy70,1.25,1.27,1.02,1.27,1.01,1.0,7,0
71,proxy71,1.36,1.27,1.3,1.39,1.01,1.43,10,0
72,proxy72,0.52,0.87,0.91,0.53,0.99,0.57,4,0
73,proxy73,1.33,1.07,1.03,1.36,1.0,1.14,8,0
74,proxy74,0.39,0.66,0.81,0.4,0.99,0.57,4,0
75,proxy75,2.21,1.25,0.99,2.26,1.02,1.86,13,0
76,proxy76,1.18,1.11,0.88,1.21,1.0,0.86,6,0
77,proxy77,0.72,0.89,0.88,0.73,1.0,1.14,8,0
78,proxy78,1.75,0.97,0.86,1.79,1.0,1.57,11,0
79,proxy79,30.56,0.89,5.25,1.23,10.1,4.14,9,0
80,proxy80,31.77,0.81,6.91,1.22,10.3,4.14,9,0
81,proxy81,1.22,1.15,1.08,1.24,0.99,1.0,7,0
82,proxy82,31.33,0.96,5.63,0.77,7.0,3.71,6,0
83,proxy83,1.01,0.98,0.93,1.03,1.01,1.29,9,0
84,proxy84,1.06,1.01,0.79,1.08,0.99,0.71,5,0
85,proxy85,1.24,0.68,0.87,1.27,1.0,1.14,8,0
86,proxy86,21.53,1.08,6.76,0.75,8.73,3.43,4,0
87,proxy87,0.83,1.25,0.67,0.85,1.0,0.57,4,0
88,proxy88,1.5,0.92,0.89,1.53,1.0,1.0,7,0
89,proxy89,0.42,0.67,0.79,0.42,0.99,0.57,4,0
90,proxy90,0.69,0.73,1.32,0.71,1.0,1.0,7,0
91,proxy91,25.96,0.94,6.28,1.53,6.75,4.0,8,0
92,proxy92,0.21,1.22,0.8,0.21,0.99,0.43,3,0
93,proxy93,0.97,0.8,0.86,0.99,1.0,1.0,7,0
94,proxy94,0.99,0.82,0.67,1.01,1.0,1.0,7,0
95,proxy95,0.84,0.78,0.9,0.86,0.99,0.86,6,0
96,proxy96,0.76,1.09,1.12,0.78,1.0,0.71,5,0
97,proxy97,25.02,1.2,5.6,1.19,8.4,3.86,7,0
98,proxy98,0.97,0.74,1.17,0.99,1.0,1.0,7,0
99,proxy99,26.31,1.11,6.42,1.26,9.79,4.0,8,0
100,proxy100,0.88,0.8,1.25,0.9,1.0,0.71,5,0
101,proxy101,1.99,0.88,0.83,2.03,1.01,1.71,12,0
102,proxy102,0.94,1.27,1.23,0.96,1.0,1.0,7,0
103,proxy103,31.59,1.27,5.53,1.66,9.45,4.14,9,0
104,proxy104,0.56,0.8,1.04,0.57,0.99,0.43,3,0
105,proxy105,1.57,1.23,1.07,1.6,1.0,1.57,11,0
106,proxy106,0.82,0.75,0.93,0.84,0.99,0.86,6,0
107,proxy107,1.5,1.1,1.1,1.53,1.01,1.29,9,0
108,proxy108,1.35,1.23,0.68,1.38,1.0,1.29,9,0
109,proxy109,1.02,1.25,0.83,1.04,1.0,0.86,6,0
110,proxy110,1.16,1.01,1.18,1.19,1.0,1.14,8,0
111,proxy111,1.91,1.21,1.15,1.96,1.01,1.29,9,0
112,proxy112,2.09,1.1,0.8,2.13,1.01,1.57,11,0
113,proxy113,0.89,1.1,1.06,0.91,1.0,1.0,7,0
114,proxy114,1.22,1.05,1.26,1.25,1.0,0.86,6,0
115,proxy115,0.87,0.83,0.91,0.89,1.0,1.14,8,0
116,proxy116,0.91,0.99,0.75,0.92,1.0,1.0,7,0
117,proxy117,1.37,1.21,0.68,1.4,1.0,0.86,6,0
118,proxy118,1.09,1.19,0.9,1.12,1.0,1.0,7,0
119,proxy119,0.61,1.16,1.07,0.62,0.99,0.43,3,0
120,proxy120,1.22,0.66,1.12,1.25,1.0,0.86,6,0
121,proxy121,0.6,1.26,0.78,0.61,0.99,0.57,4,0
122,proxy122,0.09,1.02,0.69,0.09,0.99,0.29,2,0
123,proxy123,0.78,0.89,1.11,0.8,0.99,0.71,5,0
124,proxy124,0.93,0.97,0.86,0.95,0.99,0.86,6,0
125,proxy125,0.73,0.79,0.78,0.75,0.99,0.57,4,0
126,proxy126,29.5,0.9,5.78,0.77,6.06,3.57,5,0
127,proxy127,0.04,0.83,0.79,0.04,0.99,0.29,2,0
