id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.75,1.34,0.44,0.99,0.64,0.57,17,0
2,proxy2,0.94,1.14,0.42,1.24,0.64,0.83,25,0
3,proxy3,1.46,1.2,1.35,1.28,2.14,1.57,27,0
4,proxy4,1.06,1.03,1.73,0.58,1.9,1.17,15,0
5,proxy5,0.77,0.97,0.56,1.01,0.64,0.53,16,0
6,proxy6,1.75,0.88,2.25,0.95,2.41,2.0,20,0
7,proxy7,1.39,0.74,1.39,1.27,1.36,1.33,20,0
8,proxy8,0.64,0.88,0.65,0.84,0.64,0.5,15,0
9,proxy9,1.53,0.9,1.65,1.04,1.9,1.5,25,0
10,proxy10,0.71,1.05,0.58,0.94,0.64,0.67,20,0
