id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,14.32,0.78,3.1,145.76,4.84,1.46,27,1
2,proxy2,0.79,0.99,0.93,0.79,0.98,0.65,12,0
3,proxy3,1.11,1.09,0.87,1.11,1.01,1.08,20,0
4,proxy4,0.6,1.01,1.18,0.6,0.98,0.65,12,0
5,proxy5,12.97,0.91,3.98,135.03,5.01,1.19,22,1
6,proxy6,18.19,0.77,4.08,151.06,4.76,1.19,22,1
7,proxy7,1.24,1.22,1.07,1.24,1.01,1.08,20,0
8,proxy8,15.63,1.05,3.3,126.36,4.54,1.3,24,1
9,proxy9,0.89,0.91,1.4,0.89,0.99,0.92,17,0
10,proxy10,1.25,0.86,0.86,1.25,1.02,1.3,24,0
