id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,2.05,1.06,0.95,2.1,1.0,1.5,12,0
2,proxy2,0.8,1.01,0.95,0.82,1.0,0.75,6,0
3,proxy3,1.06,0.85,0.7,1.09,1.0,0.75,6,0
4,proxy4,0.67,0.86,0.74,0.69,1.0,0.88,7,0
5,proxy5,2.41,1.18,1.08,2.48,1.02,1.88,15,0
6,proxy6,0.67,1.21,0.9,0.68,0.99,0.62,5,0
7,proxy7,18.76,1.12,7.44,1.11,7.21,3.62,9,0
8,proxy8,1.63,0.94,0.87,1.67,1.01,1.38,11,0
9,proxy9,0.4,1.09,0.74,0.41,0.99,0.38,3,0
10,proxy10,1.62,0.72,1.19,1.66,1.01,1.25,10,0
11,proxy11,1.1,1.07,0.82,1.12,1.0,1.0,8,0
12,proxy12,1.28,0.73,0.88,1.32,1.01,1.12,9,0
13,proxy13,1.58,1.16,0.95,1.62,1.01,1.38,11,0
14,proxy14,1.48,0.75,0.87,1.52,1.01,1.5,12,0
15,proxy15,1.57,0.73,1.07,1.61,1.01,1.62,13,0
16,proxy16,0.34,1.35,0.66,0.35,0.99,0.5,4,0
17,proxy17,0.95,1.16,0.99,0.97,0.99,0.88,7,0
18,proxy18,0.69,1.07,1.0,0.7,1.0,0.88,7,0
19,proxy19,1.1,0.95,0.69,1.13,1.01,1.25,10,0
20,proxy20,1.38,1.0,0.69,1.42,1.01,1.25,10,0
21,proxy21,0.47,1.31,1.05,0.49,0.99,0.5,4,0
22,proxy22,1.17,0.75,1.1,1.2,1.0,1.12,9,0
23,proxy23,0.58,1.12,0.96,0.6,1.0,0.62,5,0
24,proxy24,0.7,0.89,1.0,0.72,1.0,1.12,9,0
25,proxy25,0.97,0.84,0.91,1.0,0.99,0.75,6,0
26,proxy26,0.74,1.09,0.83,0.76,1.0,0.75,6,0
27,proxy27,0.56,0.99,1.1,0.58,0.99,0.62,5,0
28,proxy28,0.14,0.83,0.69,0.15,0.99,0.38,3,0
29,proxy29,0.46,1.1,0.77,0.47,1.0,0.62,5,0
30,proxy30,1.06,0.91,1.22,1.08,1.0,1.0,8,0
31,proxy31,0.95,0.7,0.71,0.98,1.0,0.75,6,0
32,proxy32,0.95,0.92,0.91,0.98,1.0,1.0,8,0
33,proxy33,1.08,1.08,1.02,1.1,1.0,1.0,8,0
34,proxy34,0.53,1.12,1.0,0.54,1.0,0.75,6,0
35,proxy35,1.49,1.3,1.07,1.53,1.01,1.38,11,0
36,proxy36,1.28,0.75,1.08,1.32,1.0,0.88,7,0
37,proxy37,1.1,0.99,0.86,1.13,1.01,1.25,10,0
38,proxy38,0.94,0.99,0.69,0.96,1.0,0.88,7,0
39,proxy39,1.12,0.96,1.05,1.15,1.0,1.0,8,0
40,proxy40,1.27,1.28,0.98,1.31,1.0,1.12,9,0
41,proxy41,1.46,1.29,1.26,1.5,1.0,1.0,8,0
42,proxy42,1.07,0.95,0.86,1.09,1.0,1.12,9,0
43,proxy43,20.31,1.16,6.52,1.67,7.48,4.25,14,0
44,proxy44,0.55,1.17,1.07,0.56,0.99,0.5,4,0
45,proxy45,1.98,1.15,0.75,2.04,1.02,1.75,14,0
46,proxy46,0.97,1.27,0.76,1.0,1.0,0.88,7,0
47,proxy47,0.72,1.19,0.93,0.74,1.0,1.12,9,0
48,proxy48,23.43,0.98,7.41,1.24,8.51,3.88,11,0
49,proxy49,0.42,1.01,1.04,0.44,0.99,0.75,6,0
50,proxy50,1.37,0.76,0.96,1.41,1.01,1.38,11,0
51,proxy51,18.2,1.09,5.32,1.57,9.51,3.75,10,0
52,proxy52,0.85,1.13,1.0,0.88,0.99,0.75,6,0
53,proxy53,1.24,1.23,1.2,1.27,1.01,1.25,10,0
54,proxy54,0.49,0.99,1.13,0.5,0.99,0.62,5,0
55,proxy55,1.04,0.85,1.22,1.07,1.0,0.75,6,0
56,proxy56,0.77,0.83,0.65,0.79,1.0,1.0,8,0
57,proxy57,0.69,1.0,1.12,0.7,1.0,0.75,6,0
58,proxy58,0.47,0.84,1.09,0.49,0.99,0.5,4,0
59,proxy59,0.46,1.12,1.29,0.47,1.0,0.88,7,0
60,proxy60,0.4,0.94,1.06,0.41,0.99,0.5,4,0
61,proxy61,20.87,1.25,6.98,1.2,6.94,3.75,10,0
62,proxy62,27.61,0.77,4.83,2.41,6.0,4.5,16,0
63,proxy63,1.72,0.73,0.76,1.77,1.02,1.38,11,0
64,proxy64,1.82,1.0,0.7,1.87,1.0,2.0,16,0
65,proxy65,19.36,0.97,6.81,0.69,9.56,3.25,6,0
66,proxy66,0.59,1.1,1.13,0.61,1.0,0.5,4,0
67,proxy67,1.52,1.03,0.77,1.55,1.01,1.38,11,0
68,proxy68,1.38,0.9,0.79,1.41,1.01,1.38,11,0
69,proxy69,0.71,0.79,0.72,0.73,1.0,1.25,10,0
70,proxy70,1.05,0.82,1.18,1.08,1.01,1.12,9,0
71,proxy71,1.71,0.95,0.8,1.75,1.01,1.5,12,0
72,proxy72,0.32,0.69,0.88,0.33,0.98,0.38,3,0
73,proxy73,1.15,1.14,1.21,1.18,1.0,1.25,10,0
74,proxy74,0.66,1.12,1.17,0.67,1.0,0.88,7,0
75,proxy75,1.1,0.88,0.72,1.12,1.01,1.0,8,0
76,proxy76,0.49,1.28,1.26,0.5,0.99,0.88,7,0
77,proxy77,0.67,0.93,1.12,0.69,0.99,0.75,6,0
78,proxy78,1.36,1.2,1.05,1.4,1.0,1.38,11,0
79,proxy79,0.76,0.92,1.27,0.78,1.0,0.75,6,0
80,proxy80,0.58,1.27,0.7,0.59,0.99,0.5,4,0
81,proxy81,0.48,0.85,1.08,0.5,1.0,0.88,7,0
82,proxy82,0.28,1.08,0.67,0.28,0.99,0.5,4,0
83,proxy83,0.44,0.9,0.7,0.45,0.99,0.38,3,0
84,proxy84,0.7,1.35,1.01,0.72,1.0,0.88,7,0
85,proxy85,0.28,0.69,0.66,0.29,0.99,0.38,3,0
86,proxy86,26.41,1.3,5.38,1.19,10.34,3.62,9,0
87,proxy87,1.41,0.68,1.16,1.45,1.01,1.25,10,0
88,proxy88,0.9,0.98,0.78,0.92,1.0,0.75,6,0
89,proxy89,0.69,0.83,1.11,0.71,1.0,0.62,5,0
90,proxy90,1.54,1.1,1.25,1.58,1.02,1.75,14,0
91,proxy91,12.29,0.91,5.48,1.21,10.61,3.75,10,0
92,proxy92,0.53,0.73,1.01,0.54,1.0,0.62,5,0
93,proxy93,1.9,1.3,0.95,1.95,1.01,1.5,12,0
94,proxy94,0.73,0.92,0.82,0.75,1.0,0.75,6,0
95,proxy95,25.37,1.24,8.83,1.68,15.68,6.88,15,0
96,proxy96,0.54,1.28,0.69,0.55,0.99,0.62,5,0
97,proxy97,1.03,1.23,1.16,1.05,1.0,1.0,8,0
98,proxy98,0.6,1.33,0.87,0.61,0.99,0.62,5,0
99,proxy99,20.08,1.08,6.87,1.42,9.13,3.62,9,0
100,proxy100,0.7,1.0,1.03,0.72,1.0,0.62,5,0
