id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.0,1.38,1.15,1.02,1.0,1.14,8,0
2,proxy2,1.26,1.0,0.74,1.28,1.0,1.14,8,0
3,proxy3,1.43,0.9,0.74,1.45,1.01,1.43,10,0
4,proxy4,0.7,0.96,1.0,0.71,1.0,0.71,5,0
5,proxy5,0.73,0.86,0.9,0.74,0.99,0.57,4,0
6,proxy6,0.98,1.63,1.15,1.0,1.0,0.71,5,0
7,proxy7,0.7,0.96,0.8,0.72,1.0,0.71,5,0
8,proxy8,1.28,1.07,0.77,1.3,0.99,1.0,7,0
9,proxy9,0.89,0.99,1.06,0.9,1.0,0.86,6,0
10,proxy10,0.82,1.35,1.23,0.84,0.99,0.71,5,0
11,proxy11,1.2,1.06,0.95,1.22,0.99,1.0,7,0
12,proxy12,0.69,1.32,1.31,0.7,1.0,0.71,5,0
13,proxy13,1.75,1.34,0.7,1.78,1.01,1.57,11,0
14,proxy14,25.18,0.87,7.01,0.94,6.79,3.57,5,0
15,proxy15,24.97,0.88,5.39,1.33,9.99,4.14,9,0
