id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.69,1.0,0.78,0.69,0.99,0.75,15,0
2,proxy2,12.17,0.83,3.91,112.29,4.57,0.85,17,1
3,proxy3,1.0,1.02,1.14,1.0,1.0,1.0,20,0
4,proxy4,0.98,0.86,0.86,0.98,1.01,1.05,21,0
5,proxy5,0.75,1.09,0.76,0.75,0.99,0.65,13,0
6,proxy6,1.33,1.0,1.29,1.33,1.01,1.1,22,0
7,proxy7,13.49,1.09,2.98,154.56,4.96,1.2,24,1
8,proxy8,1.29,0.85,1.41,1.29,0.99,0.95,19,0
9,proxy9,1.07,0.89,1.0,1.07,1.01,1.15,23,0
10,proxy10,14.36,0.71,4.31,153.08,5.44,1.3,26,1
