id,normal,direct,slow,steal
106.83.115.190,1,0,0,0
243.151.4.159,1,0,0,0
212.191.139.144,1,0,0,0
213.102.253.197,1,0,0,0
161.103.217.103,1,0,0,0
98.28.22.239,1,0,0,0
57.81.75.37,1,0,0,0
203.249.66.163,1,0,0,0
89.151.178.213,1,0,0,0
128.33.211.42,1,0,0,0
16.145.44.167,1,0,0,0
1.236.43.161,1,0,0,0
114.195.237.140,1,0,0,0
202.206.113.94,1,0,0,0
78.248.173.67,1,0,0,0
105.85.48.58,1,0,0,0
253.249.240.251,1,0,0,0
229.167.7.49,1,0,0,0
37.223.250.91,1,0,0,0
141.78.74.77,1,0,0,0
167.132.23.255,1,0,0,0
9.122.12.145,1,0,0,0
5.200.35.37,1,0,0,0
176.255.117.195,1,0,0,0
27.102.178.177,1,0,0,0
206.89.166.9,1,0,0,0
114.144.184.38,1,0,0,0
172.187.114.193,1,0,0,0
161.37.160.106,1,0,0,0
185.83.235.76,1,0,0,0
120.219.177.173,1,0,0,0
170.33.62.93,1,0,0,0
143.252.132.194,1,0,0,0
11.185.129.136,1,0,0,0
175.42.217.228,1,0,0,0
142.21.8.94,1,0,0,0
200.35.72.77,1,0,0,0
72.97.25.212,1,0,0,0
40.42.136.110,1,0,0,0
165.38.22.115,1,0,0,0
35.114.193.76,1,0,0,0
19.78.8.115,1,0,0,0
253.245.207.90,1,0,0,0
148.20.227.182,1,0,0,0
52.85.210.70,1,0,0,0
60.254.230.163,1,0,0,0
1.72.240.193,1,0,0,0
91.211.13.166,1,0,0,0
159.75.195.9,1,0,0,0
68.240.53.37,1,0,0,0
113.18.243.171,1,0,0,0
194.20.185.199,1,0,0,0
7.43.166.247,1,0,0,0
40.105.234.150,1,0,0,0
192.173.241.226,1,0,0,0
17.183.96.255,1,0,0,0
52.91.204.79,1,0,0,0
49.210.129.196,1,0,0,0
6.56.111.221,1,0,0,0
70.212.232.56,1,0,0,0
106.88.20.14,1,0,0,0
217.106.104.166,1,0,0,0
80.168.123.204,1,0,0,0
240.152.213.54,1,0,0,0
130.223.255.138,1,0,0,0
77.2.177.249,1,0,0,0
202.196.167.233,1,0,0,0
82.141.251.129,1,0,0,0
213.96.228.237,1,0,0,0
133.12.97.215,1,0,0,0
40.120.218.147,1,0,0,0
96.225.127.174,1,0,0,0
157.87.230.135,1,0,0,0
150.77.32.41,1,0,0,0
5.147.25.52,1,0,0,0
126.146.79.160,1,0,0,0
156.239.35.81,1,0,0,0
64.77.123.132,1,0,0,0
182.203.84.211,1,0,0,0
211.201.31.164,1,0,0,0
211.181.58.51,1,0,0,0
47.208.133.15,1,0,0,0
135.61.129.217,1,0,0,0
214.25.239.237,1,0,0,0
94.38.227.135,1,0,0,0
159.129.67.115,1,0,0,0
77.121.201.203,1,0,0,0
68.234.180.253,1,0,0,0
27.111.127.119,1,0,0,0
249.102.77.247,1,0,0,0
154.202.205.212,1,0,0,0
63.2.177.89,1,0,0,0
80.156.186.49,1,0,0,0
191.110.174.227,1,0,0,0
73.8.127.189,1,0,0,0
244.180.135.95,1,0,0,0
44.108.139.65,1,0,0,0
121.27.225.191,1,0,0,0
126.199.165.24,1,0,0,0
69.152.226.203,1,0,0,0
