id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.71,0.88,0.88,1.71,1.01,1.43,10,0
2,proxy2,1.21,1.0,1.1,1.21,1.0,1.0,7,0
3,proxy3,0.66,1.25,1.19,0.66,1.0,1.0,7,0
4,proxy4,1.02,0.94,1.02,1.02,1.0,0.86,6,0
5,proxy5,1.12,1.07,0.94,1.12,1.0,0.86,6,0
6,proxy6,1.0,0.78,0.68,1.0,1.0,1.29,9,0
7,proxy7,0.28,0.98,1.0,0.28,0.99,0.29,2,0
8,proxy8,0.36,1.03,0.84,0.36,1.0,0.86,6,0
9,proxy9,0.75,1.27,1.0,0.75,1.01,1.43,10,0
10,proxy10,1.28,0.94,1.11,1.28,1.0,1.14,8,0
11,proxy11,1.31,1.16,1.07,1.31,1.0,1.0,7,0
12,proxy12,0.37,0.71,0.74,0.37,0.99,0.71,5,0
13,proxy13,1.48,0.68,1.17,1.48,1.0,1.29,9,0
14,proxy14,0.78,1.17,0.86,0.78,0.99,0.57,4,0
15,proxy15,0.7,1.0,1.04,0.7,0.99,0.57,4,0
