id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,20.59,0.8,6.13,1.12,9.84,3.86,7,0
2,proxy2,0.48,0.89,1.28,0.49,0.99,0.86,6,0
3,proxy3,1.16,0.94,1.38,1.18,1.0,1.29,9,0
4,proxy4,1.27,0.71,0.74,1.29,1.0,1.14,8,0
5,proxy5,0.83,1.15,1.18,0.84,1.01,1.0,7,0
6,proxy6,0.71,1.26,1.08,0.72,0.99,0.57,4,0
7,proxy7,1.2,0.86,0.76,1.22,1.0,1.0,7,0
8,proxy8,0.28,1.23,0.85,0.29,0.99,0.29,2,0
9,proxy9,1.35,1.02,1.32,1.37,1.01,1.29,9,0
10,proxy10,19.96,1.28,8.28,1.0,7.39,4.0,8,0
11,proxy11,0.5,1.26,0.93,0.51,1.0,0.86,6,0
12,proxy12,0.57,1.19,0.97,0.58,1.0,0.86,6,0
13,proxy13,1.0,1.0,0.94,1.02,1.0,1.14,8,0
14,proxy14,1.06,0.8,1.0,1.08,1.01,1.0,7,0
15,proxy15,0.48,0.82,0.76,0.49,1.0,0.86,6,0
