id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,4.78,12.99703299545917,15.851802492357324,0.478,13.3,18,18,0
2,proxy2,2.54,21.41008972829923,14.23518075755389,0.254,12.6,11,11,0
3,proxy3,4.27,17.095040037229623,22.18924569565678,0.42700000000000005,13.700000000000001,19,19,0
4,proxy4,6.54,18.81645053480819,39.32320577948845,0.304,22.92825857911787,109,9,1
5,proxy5,4.34,29.84686659875431,20.439425114670666,0.434,14.2,16,16,0
6,proxy6,3.17,20.679238732139634,24.67514112801748,0.317,13.5,13,13,0
7,proxy7,3.55,24.88288005672556,11.394940821208241,0.355,14.5,17,17,0
8,proxy8,2.71,23.34571029944277,10.855531389358095,0.271,12.3,10,10,0
9,proxy9,7.130000000000001,23.239805847565446,35.92662891847433,0.29300000000000004,25.661185652667577,112,12,1
10,proxy10,4.209999999999999,25.578495682542975,18.84545880195561,0.42100000000000004,14.5,18,18,0
11,proxy11,12.38,27.00702853667087,63.65224350490025,0.41800000000000004,53.55924821953218,214,14,1
12,proxy12,3.8400000000000003,15.931726549662766,23.592551919490546,0.38400000000000006,13.0,15,15,0
13,proxy13,6.369999999999999,21.310836165554694,34.83294438493192,0.327,31.792642022307493,114,14,1
14,proxy14,8.56,10.747658844322785,30.3885268705355,0.476,39.07753488631258,117,17,1
15,proxy15,3.47,18.166592132533896,17.472331526317596,0.347,13.4,12,12,0
16,proxy16,3.62,27.169317954814478,19.934952007570843,0.36199999999999993,12.600000000000001,12,12,0
17,proxy17,2.8100000000000005,21.877883200990173,15.208801792449805,0.28099999999999997,13.6,14,14,0
18,proxy18,10.170000000000002,15.567486974063335,80.76277997980685,0.317,52.01336986625827,213,13,1
19,proxy19,11.25,10.336158971080707,59.83898944845699,0.415,60.614230250574735,214,14,1
20,proxy20,6.839999999999999,20.25516257242003,12.16176546564591,0.6840000000000002,15.7,20,20,0
21,proxy21,6.050000000000001,17.54516194844644,48.19070459520946,0.275,35.97330049219035,110,10,1
22,proxy22,0.9000000000000001,13.005007213800255,18.147839815162637,0.09,12.3,6,6,0
23,proxy23,6.58,21.304797545624716,41.36671817924447,0.338,36.53077536820904,112,12,1
24,proxy24,2.35,13.041356058514227,17.170086582995463,0.235,11.8,10,10,0
25,proxy25,4.970000000000001,13.113196806008093,18.214688122081387,0.4969999999999999,13.2,16,16,0
26,proxy26,3.5400000000000005,19.08811449061777,23.702845197700892,0.35400000000000004,12.4,13,13,0
27,proxy27,10.0,13.75801585896646,73.9452683335708,0.5100000000000001,53.112592073510584,217,17,1
28,proxy28,3.25,26.97964968474479,29.256084758777188,0.325,13.2,14,14,0
29,proxy29,13.489999999999998,19.793838437722297,58.06316457637067,0.44900000000000007,52.59100573134257,215,15,1
30,proxy30,3.4799999999999995,11.580406969742398,13.685029499619871,0.34800000000000003,14.3,14,14,0
31,proxy31,6.189999999999999,17.251362861985424,25.20787398300518,0.6190000000000001,14.5,20,20,0
32,proxy32,8.129999999999999,11.976928435597145,43.597636365781945,0.41300000000000003,29.495878777084755,118,18,1
33,proxy33,2.35,29.669018203191218,22.94520170450247,0.23500000000000004,14.200000000000001,14,14,0
34,proxy34,10.240000000000002,21.35541454078783,46.055812591198396,0.374,40.708316157784125,214,14,1
35,proxy35,3.9999999999999996,28.36076358348266,24.270658755171286,0.4000000000000001,14.8,19,19,0
