id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.5,0.98,0.96,0.5,0.98,0.59,13,0
2,proxy2,1.07,1.28,0.95,1.07,1.0,1.09,24,0
3,proxy3,1.0,0.98,1.29,1.0,1.0,1.0,22,0
4,proxy4,0.79,0.9,1.56,0.79,1.0,0.82,18,0
5,proxy5,12.74,1.09,3.93,108.38,4.43,0.82,18,1
6,proxy6,13.47,1.44,4.63,88.02,3.94,0.86,19,1
7,proxy7,1.02,1.0,1.0,1.02,1.0,1.09,24,0
8,proxy8,10.26,1.16,4.97,114.15,4.13,0.82,18,1
9,proxy9,1.01,1.63,0.97,1.01,1.01,1.27,28,0
10,proxy10,0.77,1.48,1.46,0.77,1.0,0.73,16,0
