id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.46,0.69,1.2,0.53,0.99,0.62,5,0
2,proxy2,20.28,0.81,5.47,0.79,6.33,3.25,6,0
3,proxy3,1.0,1.28,1.13,1.17,1.0,0.88,7,0
4,proxy4,1.07,1.08,1.18,1.25,1.0,1.0,8,0
5,proxy5,1.51,1.0,0.78,1.76,1.01,1.25,10,0
6,proxy6,0.29,0.84,0.83,0.34,0.99,0.62,5,0
7,proxy7,1.22,1.22,0.9,1.42,1.01,1.12,9,0
8,proxy8,0.62,0.99,1.0,0.73,0.99,0.5,4,0
9,proxy9,1.18,1.16,1.16,1.37,1.01,1.25,10,0
10,proxy10,0.75,1.26,0.89,0.87,1.0,0.62,5,0
11,proxy11,0.86,1.01,1.02,1.0,1.0,1.0,8,0
12,proxy12,1.22,0.84,0.81,1.42,1.0,1.0,8,0
13,proxy13,0.43,1.06,0.76,0.5,0.99,0.38,3,0
14,proxy14,20.85,0.95,6.05,0.87,7.89,3.25,6,0
15,proxy15,0.95,0.83,0.78,1.1,0.99,0.75,6,0
