id,userIP,requestCount,avg_latency,requestPerMinute,connsCount,credit,belong
1,107.205.138.97,47,0.24835900364609784,3,3,2,3
2,242.204.78.240,23,0.9051253166252818,6,0,2,14
3,8.87.65.103,25,0.42405680329662554,8,4,7,10
4,68.167.136.149,16,0.9609545954220282,1,0,1,12
5,55.80.246.235,14,0.27882959573871874,7,4,3,14
6,166.146.213.87,29,0.6751084867814859,2,3,7,7
7,47.75.170.6,49,0.8156204940757087,6,4,2,12
8,141.196.62.49,47,0.5886322426402459,1,0,3,4
9,237.95.160.116,14,0.30830789183241836,3,4,1,9
10,46.116.86.34,19,0.6742252726617141,7,0,4,3
11,111.42.45.16,4,0.23864984783113205,3,4,4,1
12,116.145.193.197,9,0.3625868200461049,4,4,3,6
13,124.132.203.238,20,0.6536367709018464,1,1,3,5
14,37.77.226.148,35,0.8127529800675463,1,4,5,5
15,28.105.69.147,38,0.8383273392246516,1,4,8,5
16,4.85.51.43,30,0.8219012131592922,7,2,2,10
17,91.75.167.143,38,0.8808167679385185,10,1,8,7
18,125.127.55.123,22,0.3110028754096401,6,5,3,9
19,57.23.2.12,26,0.37120785131036027,5,0,1,4
20,152.22.212.191,17,0.15305228699003298,9,4,2,7
21,118.81.247.171,48,0.6757220860037891,5,4,2,15
22,23.47.199.36,47,0.32165644772468405,7,2,5,9
23,85.189.190.17,19,0.8981322072010064,7,5,2,13
24,227.159.11.48,16,0.908418446820425,5,4,4,5
25,125.78.174.171,12,0.5627551076113562,3,3,7,6
26,230.90.123.22,10,0.28759953337106603,2,1,6,9
27,63.74.66.254,45,0.360333390125976,7,3,3,11
28,165.117.23.87,15,0.5684553761012563,2,1,7,6
29,19.117.63.143,49,0.7979203359950149,8,3,7,5
30,107.58.38.84,23,0.5545882381908939,6,1,5,6
31,194.224.67.180,9,0.9632424798244283,2,5,5,4
32,132.82.139.55,27,0.6297004450707069,4,5,8,7
33,33.207.102.75,49,0.12252985086970851,8,2,1,15
34,168.169.126.97,26,0.4496547853869951,3,5,5,7
35,4.100.129.28,9,0.48263056761457257,5,1,2,14
36,169.140.24.183,19,0.7190570538662652,6,0,1,1
37,184.242.110.19,35,0.6640477092804228,9,3,6,9
38,2.87.148.252,47,0.8130280425508388,10,4,7,7
39,152.34.222.225,14,0.9969619119652448,5,0,1,9
40,106.12.126.167,31,0.9498655888881065,6,1,2,10
41,3.243.29.233,16,0.9892288127591732,7,5,2,8
42,240.79.219.43,12,0.48649900411913827,4,4,3,7
43,15.47.204.85,23,0.3854970143757567,9,3,7,2
44,188.174.20.139,5,0.5309602208941125,8,1,4,4
45,34.98.40.55,33,0.41094690525538136,3,2,2,12
46,4.78.42.122,26,0.9902402268086943,4,2,1,3
47,180.211.236.190,20,0.20022728931931624,2,2,8,11
48,4.47.129.222,9,0.9117303192268031,4,1,1,11
49,89.189.34.122,0,0.8769336595872971,6,4,6,6
50,83.40.70.252,17,0.9947143657553125,3,3,2,15
51,132.161.3.187,10,0.4638294853744781,1,4,1,1
52,197.204.119.191,31,0.46535727110160174,9,1,1,3
53,109.142.8.200,30,0.836761365468337,4,2,2,5
54,111.114.165.67,40,0.9602039183365555,12,5,1,2
55,123.49.103.82,0,0.563965126078743,7,2,2,2
56,198.126.146.64,32,0.784178231285881,3,1,1,1
57,169.18.24.3,37,0.3151241318221413,7,4,5,3
58,131.152.16.125,44,0.6217763033162831,4,1,3,13
59,102.219.63.241,24,0.5501293986992883,7,4,5,9
60,206.190.239.31,46,0.2701279276789963,8,1,7,9
61,152.91.32.145,19,0.8973604671044436,8,4,2,3
62,52.155.37.19,29,0.9243410549556474,1,0,8,8
63,25.41.178.123,49,0.8705992708788566,6,1,2,11
64,98.222.16.210,26,0.1116359622915935,8,4,8,2
65,247.12.134.96,41,0.5638237055866382,15,5,2,14
66,114.17.236.188,1,0.37496884046572,9,5,3,5
67,45.223.107.227,19,0.6324701490447832,4,3,2,9
68,152.217.183.161,31,0.9229799436341388,1,1,1,4
69,248.80.211.72,39,0.16853241286432474,7,5,3,5
70,73.240.232.28,24,0.7981179536186972,3,4,7,13
71,42.11.79.232,25,0.9474448694034276,8,5,4,3
72,226.210.251.45,24,0.14410726005799154,1,4,5,12
73,11.172.32.200,19,0.6612485272274522,10,5,4,7
74,72.139.146.60,48,0.4863683147612007,8,0,6,14
75,127.143.202.147,39,0.5573463088170811,9,5,8,10
76,204.32.20.149,36,0.5918637182236685,8,3,7,11
77,123.253.55.168,26,0.29557928490350527,1,5,1,4
78,238.162.174.70,47,0.6979096428455874,8,1,2,8
79,179.204.71.160,35,0.3327281888225396,2,4,7,8
80,5.70.101.127,25,0.17590158114216833,1,2,4,4
81,187.138.68.153,28,0.3512481491610765,9,0,3,1
82,221.49.120.43,30,0.5697564266405094,6,3,2,2
83,142.5.167.42,18,0.9317550330193605,2,1,1,14
84,254.102.121.221,9,0.7927881585828402,10,5,5,9
85,1.138.53.41,49,0.8968315275620963,10,2,7,4
86,58.85.215.170,37,0.39123174435884134,7,5,2,12
87,23.255.92.1,28,0.360658144009406,7,2,2,10
88,11.75.22.213,3,0.9099025294358609,3,1,5,11
89,169.114.58.1,35,0.5424408505698087,9,1,3,12
90,204.17.142.65,19,0.7529698523248346,6,1,5,15
91,183.8.208.207,19,0.44118333499824425,7,4,4,2
92,184.14.208.119,34,0.7795237893736551,5,2,1,7
93,217.160.253.210,19,0.999861759475566,10,5,1,12
94,243.244.14.23,32,0.27519772236199547,4,0,2,15
95,118.64.242.5,46,0.9047976207391412,10,4,6,5
96,40.4.176.162,3,0.8763291231372106,1,4,4,11
97,90.55.180.126,35,0.8853750885637547,3,3,1,12
98,130.101.29.164,28,0.2805683117077473,4,0,1,15
99,219.44.202.26,34,0.3475299846541013,3,1,7,5
100,31.206.225.155,10,0.7986352051280201,3,4,8,11
