id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,0.7,1.01,1.07,0.78,0.99,0.71,5,0
2,proxy2,1.93,1.0,1.18,2.14,1.02,1.43,10,0
3,proxy3,1.89,1.27,0.81,2.1,1.0,1.29,9,0
4,proxy4,0.7,1.25,1.09,0.77,0.99,0.71,5,0
5,proxy5,0.9,0.81,0.84,1.0,1.0,1.0,7,0
6,proxy6,0.52,0.75,0.68,0.58,1.0,0.86,6,0
7,proxy7,0.78,0.96,1.21,0.87,1.0,1.0,7,0
8,proxy8,23.84,0.69,6.95,0.74,7.05,3.29,3,0
9,proxy9,1.0,1.02,1.0,1.11,0.99,0.57,4,0
10,proxy10,1.6,0.96,1.07,1.77,1.01,1.29,9,0
11,proxy11,0.78,0.75,0.64,0.87,1.0,1.0,7,0
12,proxy12,1.52,1.09,1.07,1.68,1.0,1.43,10,0
13,proxy13,0.82,1.29,0.9,0.91,0.99,0.71,5,0
14,proxy14,1.34,1.1,0.88,1.49,1.0,0.86,6,0
15,proxy15,1.19,0.86,0.87,1.32,1.0,1.0,7,0
