id,normal,abnormal,unknown
99.75.115.52,1,0,0
51.244.241.38,1,0,0
205.184.75.172,1,0,0
68.1.69.72,1,0,0
12.95.203.85,1,0,0
87.216.20.3,1,0,0
58.205.29.164,1,0,0
151.194.236.86,1,0,0
106.108.228.87,1,0,0
149.43.131.200,1,0,0
142.215.82.204,1,0,0
50.251.247.38,1,0,0
78.164.166.192,1,0,0
133.244.196.97,1,0,0
101.81.125.130,1,0,0
233.51.82.210,1,0,0
25.134.124.126,1,0,0
2.102.123.185,1,0,0
52.211.237.131,1,0,0
170.37.219.11,1,0,0
243.216.37.51,1,0,0
95.82.122.20,1,0,0
21.54.193.243,1,0,0
236.5.113.58,1,0,0
211.88.24.213,1,0,0
126.36.101.17,1,0,0
4.150.114.64,1,0,0
242.90.73.17,1,0,0
135.133.53.253,1,0,0
156.115.21.136,1,0,0
217.36.35.121,1,0,0
67.91.136.16,1,0,0
110.118.10.248,1,0,0
78.47.152.174,1,0,0
42.237.29.184,1,0,0
226.100.151.70,1,0,0
20.188.243.176,1,0,0
62.32.78.175,1,0,0
5.151.248.196,1,0,0
71.170.99.10,1,0,0
241.158.35.184,1,0,0
93.249.232.124,1,0,0
111.218.135.225,1,0,0
32.224.115.90,1,0,0
255.229.42.86,1,0,0
226.91.183.147,1,0,0
208.141.23.19,1,0,0
123.61.71.164,1,0,0
56.7.112.97,1,0,0
83.231.45.40,1,0,0
226.70.163.129,1,0,0
120.78.254.234,1,0,0
65.207.175.14,0,1,0
138.82.32.236,1,0,0
130.31.37.140,1,0,0
92.250.36.245,1,0,0
41.195.30.32,1,0,0
52.5.176.10,1,0,0
68.72.241.74,1,0,0
1.200.235.70,1,0,0
199.112.190.6,1,0,0
70.199.5.27,1,0,0
143.204.196.129,1,0,0
198.93.176.44,1,0,0
92.72.11.84,1,0,0
188.230.148.132,1,0,0
62.22.253.216,1,0,0
132.162.242.41,1,0,0
160.173.89.159,1,0,0
73.43.197.54,1,0,0
50.252.3.90,1,0,0
16.154.255.246,1,0,0
218.245.7.9,1,0,0
49.38.11.154,1,0,0
170.110.101.124,1,0,0
209.96.21.4,1,0,0
13.243.174.156,1,0,0
170.71.174.68,1,0,0
181.66.86.49,1,0,0
86.188.1.145,1,0,0
31.140.246.150,1,0,0
112.181.58.233,1,0,0
128.88.231.64,1,0,0
59.95.78.168,1,0,0
96.206.197.229,1,0,0
182.145.240.239,1,0,0
74.243.60.68,1,0,0
208.16.181.144,1,0,0
126.132.64.90,1,0,0
222.167.133.6,1,0,0
