id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.6400000000000001,13.698021642108177,17.357987120396743,0.164,11.2,8,8,0
2,proxy2,3.5,19.0673071715829,26.535105913903006,0.3500000000000001,12.4,11,11,0
3,proxy3,2.1999999999999997,13.599696303576248,17.26487764040664,0.22,13.2,13,13,0
4,proxy4,2.25,15.1829867811256,23.267605749573992,0.22499999999999998,11.9,8,8,0
5,proxy5,2.9699999999999998,13.02443952186903,29.127377637385745,0.297,12.2,11,11,0
6,proxy6,3.8599999999999994,28.438115392193446,24.95068366423034,0.3860000000000001,12.3,14,14,0
7,proxy7,1.8400000000000003,16.195351187196845,15.387261469610392,0.184,12.1,9,9,0
8,proxy8,69.40523107354574,22.16157276340765,65.82224123976928,73.7855195489418,46.90085609142397,12,12,1
9,proxy9,2.31,21.68560684376644,26.195260233442347,0.23100000000000004,12.8,11,11,0
10,proxy10,3.2699999999999996,24.179264764019205,24.883473695680575,0.327,12.9,12,12,0
11,proxy11,2.2199999999999998,11.73398436102134,15.655086831924745,0.22200000000000003,12.5,13,13,0
12,proxy12,60.47445042044822,12.546440361901771,59.37367610159224,73.50670724196708,47.450501053195886,12,12,1
13,proxy13,3.2399999999999998,21.096488359302594,19.606926137809975,0.324,13.5,11,11,0
14,proxy14,3.59,13.061320791279462,13.451047069339493,0.35900000000000004,13.9,13,13,0
15,proxy15,2.39,16.253623100485065,17.391879215614225,0.239,12.0,7,7,0
16,proxy16,4.1499999999999995,24.22230002127082,16.493528783725587,0.41500000000000004,15.8,17,17,0
17,proxy17,3.4600000000000004,28.32197786567433,10.686341179402243,0.34600000000000003,13.5,13,13,0
18,proxy18,3.6,12.873506610704744,21.540739887302358,0.36,13.0,14,14,0
19,proxy19,1.9800000000000002,19.079188402966366,18.65159499752176,0.198,11.3,6,6,0
20,proxy20,2.47,29.995770967908335,14.415885748084117,0.24700000000000003,14.0,13,13,0
21,proxy21,5.02,20.369844978170793,23.238662410295973,0.502,13.600000000000001,14,14,0
22,proxy22,60.77317254914787,11.944339325777134,45.1638273959678,66.18387966822267,61.03981163891869,12,12,1
23,proxy23,2.47,12.558222139276127,22.365796181513563,0.24699999999999997,11.7,11,11,0
24,proxy24,2.5100000000000002,21.92664760694754,16.070036972264763,0.25100000000000006,12.6,11,11,0
25,proxy25,2.1999999999999997,21.138809044428257,16.978292203027095,0.22000000000000003,11.3,10,10,0
26,proxy26,2.7600000000000002,22.235794177455073,22.330514252184862,0.276,13.9,13,13,0
27,proxy27,2.4999999999999996,29.350057206953956,26.23375200071359,0.24999999999999997,11.8,8,8,0
28,proxy28,1.37,22.770710979049717,20.7420560535702,0.13699999999999998,12.2,7,7,0
29,proxy29,3.190000000000001,11.555496460171756,10.011837514599183,0.319,12.0,11,11,0
30,proxy30,2.5,24.671564537403736,21.616039504937888,0.25,11.3,12,12,0
31,proxy31,70.45786675955,14.116941517912531,51.533015585640584,73.63026696009359,52.02273087718693,17,17,1
32,proxy32,77.08517368633242,28.35501977384185,57.79880185610236,72.20789258433518,59.30925823202774,9,9,1
33,proxy33,117.61156702061305,14.811717487332386,90.17118397526542,111.55996500451785,100,14,14,1
34,proxy34,4.1899999999999995,17.929386938614137,10.013368635733846,0.41900000000000004,13.9,16,16,0
35,proxy35,1.8,29.625015402738015,26.482082909122905,0.18000000000000002,11.0,7,7,0
