id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,1.4900000000000004,27.97490325032221,11.111005140400897,0.14900000000000002,13.2,10,10,0
2,proxy2,0.91,15.903045229189896,20.709086427357754,0.091,11.8,6,6,0
3,proxy3,21.03,24.905990875265367,20.60959311553211,2.1029999999999998,11.4,6,6,1
4,proxy4,0.7000000000000001,15.006671221681533,21.278813530264447,0.07,10.7,3,3,0
5,proxy5,1.12,16.670420835993795,25.87773924793696,0.112,11.0,5,5,0
6,proxy6,2.8100000000000005,29.972051277294497,25.15881986523168,0.281,13.8,14,14,0
7,proxy7,1.83,23.817989769842114,24.925592430022956,0.183,11.7,6,6,0
8,proxy8,1.7700000000000002,23.072237953200865,21.275073704638245,0.177,12.3,7,7,0
9,proxy9,2.29,14.255102471678473,11.662205463865565,0.22900000000000004,12.2,9,9,0
10,proxy10,2.64,27.459412466160273,10.844468720340823,0.264,11.3,10,10,0
11,proxy11,2.56,29.999879689243755,23.73044485391652,0.256,12.3,10,10,0
12,proxy12,4.780000000000001,20.095369617738267,10.10800439907835,0.47800000000000004,15.0,18,18,0
13,proxy13,2.3600000000000003,15.245409223503518,26.112969073138167,0.23600000000000002,11.4,8,8,0
14,proxy14,16.669999999999998,29.00139251554199,28.976219373062346,1.6670000000000003,12.6,8,8,1
15,proxy15,2.0,14.102869240572673,24.690231671987743,0.2,11.3,7,7,0
16,proxy16,13.870000000000001,27.204408461895973,15.811367822254548,1.3870000000000002,12.600000000000001,13,13,1
17,proxy17,2.2100000000000004,12.516311187646421,20.330636950658842,0.22100000000000003,12.200000000000001,10,10,0
18,proxy18,23.06,14.470801328620228,21.946558389572438,2.306,14.5,16,16,1
19,proxy19,1.67,24.194060784504156,20.29990792534102,0.16699999999999998,10.6,5,5,0
20,proxy20,14.049999999999999,14.877716052897387,15.865795575818122,1.4049999999999994,15.0,17,17,1
21,proxy21,2.62,20.724226017799293,15.972561915562528,0.262,12.2,10,10,0
22,proxy22,3.41,28.56902496530917,12.61451092913063,0.3409999999999999,12.8,14,14,0
23,proxy23,1.62,24.916482476532607,21.716831920549936,0.16200000000000003,11.5,9,9,0
24,proxy24,2.6199999999999997,14.981461846630644,16.474815910063104,0.262,13.3,10,10,0
25,proxy25,2.9500000000000006,22.032109242825445,11.2456537142874,0.29500000000000004,13.3,11,11,0
26,proxy26,3.3100000000000005,12.780429193642872,23.89390573435501,0.331,13.9,11,11,0
27,proxy27,23.19,19.149873045025252,16.875394716397025,2.319,13.3,12,12,1
28,proxy28,3.74,18.999598905279296,20.83083812622244,0.37400000000000005,12.6,12,12,0
29,proxy29,3.04,26.152786897195632,28.63461116999093,0.304,12.3,12,12,0
30,proxy30,2.86,22.491909644064293,13.06016442865536,0.28600000000000003,11.6,11,11,0
