id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.14,1.1,0.88,1.15,1.0,1.67,10,0
2,proxy2,0.65,1.01,0.74,0.66,0.99,0.83,5,0
3,proxy3,1.05,0.7,0.85,1.06,1.0,1.17,7,0
4,proxy4,1.07,0.79,0.92,1.09,1.0,1.5,9,0
5,proxy5,0.72,0.65,1.29,0.73,1.0,0.67,4,0
6,proxy6,0.91,1.1,0.65,0.92,0.99,0.83,5,0
7,proxy7,1.0,0.87,0.78,1.01,1.0,1.33,8,0
8,proxy8,23.09,0.63,6.72,1.85,9.8,5.17,11,0
9,proxy9,0.92,1.11,1.02,0.93,1.01,1.0,6,0
10,proxy10,0.53,1.08,1.21,0.53,1.0,1.0,6,0
11,proxy11,1.18,1.1,1.23,1.19,1.0,1.0,6,0
12,proxy12,0.63,0.94,1.0,0.63,1.0,0.83,5,0
13,proxy13,1.28,1.11,1.21,1.3,1.01,1.33,8,0
14,proxy14,22.83,0.94,4.35,1.0,6.06,4.17,5,0
15,proxy15,0.66,1.0,0.97,0.66,0.99,0.83,5,0
