id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,22.84,0.87,3.55,172.69,5.3,0.86,12,1
2,proxy2,0.49,1.34,0.76,0.49,0.99,0.79,11,0
3,proxy3,1.24,1.03,0.72,1.24,1.01,1.14,16,0
4,proxy4,1.03,0.79,1.08,1.03,1.0,1.07,15,0
5,proxy5,0.48,1.34,0.81,0.48,1.0,0.79,11,0
6,proxy6,1.05,0.71,1.18,1.05,0.99,1.0,14,0
7,proxy7,42.52,1.3,6.6,377.02,7.84,1.21,17,1
8,proxy8,0.97,1.18,0.73,0.97,1.0,1.0,14,0
9,proxy9,1.59,1.1,1.06,1.59,1.01,1.36,19,0
10,proxy10,0.85,1.07,0.99,0.85,0.99,0.79,11,0
11,proxy11,1.07,0.84,1.13,1.07,1.0,1.0,14,0
12,proxy12,0.61,0.88,0.86,0.61,1.0,0.71,10,0
13,proxy13,0.7,0.97,1.01,0.7,0.99,0.71,10,0
14,proxy14,14.97,0.81,4.47,206.89,4.81,0.64,9,1
15,proxy15,1.47,0.73,1.22,1.47,1.0,1.21,17,0
