id,normal,abnormal,unknown
174.135.186.199,1,0,0
20.198.116.255,1,0,0
229.106.47.30,1,0,0
4.185.251.126,1,0,0
164.192.163.175,1,0,0
180.37.25.5,1,0,0
192.153.41.158,1,0,0
97.81.83.202,1,0,0
180.92.58.66,1,0,0
136.218.43.203,1,0,0
63.176.152.223,1,0,0
142.244.65.239,1,0,0
246.165.45.150,1,0,0
221.228.184.250,1,0,0
202.155.2.217,1,0,0
111.245.103.76,1,0,0
49.207.161.142,1,0,0
97.69.211.29,0,0,1
254.221.104.100,1,0,0
175.196.150.129,1,0,0
15.37.133.27,1,0,0
249.172.30.167,1,0,0
124.197.215.15,1,0,0
9.116.83.97,1,0,0
21.185.204.144,1,0,0
159.59.209.209,1,0,0
188.122.225.187,1,0,0
44.146.36.212,1,0,0
21.211.82.23,1,0,0
219.132.27.163,1,0,0
181.53.241.47,1,0,0
205.7.52.15,1,0,0
246.51.155.109,1,0,0
48.159.6.182,1,0,0
163.62.134.61,1,0,0
205.213.145.251,1,0,0
124.127.149.47,1,0,0
233.76.218.246,1,0,0
69.207.35.203,1,0,0
89.45.43.105,1,0,0
196.154.230.9,1,0,0
122.116.99.232,1,0,0
210.146.222.109,1,0,0
101.186.241.114,1,0,0
47.223.191.16,1,0,0
34.15.141.77,1,0,0
153.70.227.85,1,0,0
35.122.178.148,1,0,0
211.160.176.242,1,0,0
237.145.145.233,1,0,0
22.104.173.164,1,0,0
114.112.249.218,1,0,0
100.241.168.205,1,0,0
238.221.19.63,1,0,0
90.214.249.248,1,0,0
230.160.4.254,1,0,0
211.25.239.52,1,0,0
112.207.59.100,0,1,0
104.202.190.137,1,0,0
52.239.38.165,1,0,0
44.25.229.20,1,0,0
223.140.198.25,1,0,0
160.171.230.79,1,0,0
192.155.117.235,0,1,0
41.66.119.115,1,0,0
250.14.149.129,1,0,0
33.84.170.12,1,0,0
21.40.152.201,1,0,0
16.104.162.65,1,0,0
149.141.84.217,1,0,0
113.56.192.130,1,0,0
3.122.21.85,1,0,0
204.201.193.42,1,0,0
156.14.164.33,1,0,0
254.96.68.212,1,0,0
213.233.28.98,1,0,0
104.5.78.199,1,0,0
217.6.201.180,1,0,0
239.26.107.175,1,0,0
78.21.184.229,1,0,0
190.34.188.101,1,0,0
93.255.112.101,1,0,0
232.77.38.83,1,0,0
130.96.214.167,1,0,0
78.108.146.122,1,0,0
212.140.149.142,1,0,0
76.30.66.230,1,0,0
102.50.43.125,1,0,0
4.45.36.47,1,0,0
4.155.138.237,1,0,0
77.152.137.219,1,0,0
108.233.135.251,1,0,0
253.119.203.153,1,0,0
186.178.174.225,1,0,0
80.46.122.201,1,0,0
218.4.26.102,1,0,0
106.218.48.169,1,0,0
75.47.52.245,1,0,0
164.199.236.243,1,0,0
40.19.107.21,1,0,0
