id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.22,0.79,1.1,1.22,0.99,1.06,19,0
2,proxy2,0.98,0.89,0.98,0.98,1.0,0.94,17,0
3,proxy3,32.27,0.8,6.39,324.77,9.88,1.67,30,1
4,proxy4,1.02,1.04,1.11,1.02,1.0,1.0,18,0
5,proxy5,0.6,1.17,0.81,0.6,1.0,0.83,15,0
6,proxy6,0.97,1.01,0.96,0.97,1.0,1.0,18,0
7,proxy7,1.62,0.63,0.82,1.62,1.01,1.44,26,0
8,proxy8,0.61,0.99,1.02,0.61,1.01,1.0,18,0
9,proxy9,16.57,1.18,3.08,130.45,4.24,0.83,15,1
10,proxy10,1.15,1.03,1.08,1.15,1.02,1.33,24,0
