id,proxyname,SEND_KILOBYTES,DISK_LOAD,CPU_LOAD,RECEIVE_KILOBYTES,MEM_LOAD,DISK_LOAD_COUNT,UserNum,BeingAttack
1,proxy1,4.320000000000001,10.619704466743523,19.89547605826576,0.432,14.4,17,17,0
2,proxy2,8.99,10.851461532087756,32.14306768418918,0.5390000000000001,37.291361735194144,121,21,1
3,proxy3,13.81,22.66962392448952,14.076950382606247,1.3809999999999998,14.6,16,16,1
4,proxy4,16.419999999999998,15.068593355307929,29.991412084410484,1.642,11.7,8,8,1
5,proxy5,2.59,24.277783252255016,11.751415928597407,0.25900000000000006,12.7,13,13,0
6,proxy6,3.1699999999999995,10.823659034196293,18.334887291814045,0.31700000000000006,12.600000000000001,13,13,0
7,proxy7,4.039999999999999,15.440009228331043,15.907773098935197,0.404,13.7,15,15,0
8,proxy8,34.58,12.090519616560579,10.935450641799745,3.4580000000000006,15.399999999999999,19,19,1
9,proxy9,2.4099999999999997,15.08015340234946,16.837168302630086,0.24100000000000002,12.4,10,10,0
10,proxy10,21.240000000000002,25.54884985785245,17.215928755974172,2.1239999999999997,13.7,16,16,1
11,proxy11,2.6500000000000004,24.647621384277407,20.800950318015914,0.265,12.600000000000001,13,13,0
12,proxy12,4.130000000000001,26.377614917496345,13.756100215626052,0.413,14.4,15,15,0
13,proxy13,6.86,16.17664366887675,44.780897164780384,0.386,35.236865377862266,114,14,1
14,proxy14,55.848677381719995,12.544006539951491,45.93168123250619,76.2468496411945,55.591225674366044,15,15,1
15,proxy15,2.89,17.668751165169226,27.556937147658758,0.28900000000000003,13.5,12,12,0
16,proxy16,60.83694301013972,15.042472751177385,52.33848404012032,78.86416443126575,64.47676647309513,12,12,1
17,proxy17,2.84,26.866625312314234,19.039681147460453,0.28400000000000003,12.1,12,12,0
18,proxy18,20.729999999999997,27.87072094800897,16.6469768497376,2.072999999999999,14.8,23,23,1
19,proxy19,4.840000000000001,19.141434855652978,14.03683075678854,0.48400000000000004,12.7,16,16,0
20,proxy20,5.07,23.171266118002805,26.851901755114483,0.5070000000000001,15.100000000000001,20,20,0
