id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.22,0.75,0.75,1.27,1.01,1.14,8,0
2,proxy2,0.52,1.07,0.87,0.54,0.99,0.57,4,0
3,proxy3,0.79,0.84,0.83,0.82,0.99,0.57,4,0
4,proxy4,0.93,1.27,1.04,0.97,1.0,0.86,6,0
5,proxy5,0.62,1.0,0.98,0.64,0.99,0.43,3,0
6,proxy6,0.69,1.28,0.93,0.72,1.0,0.71,5,0
7,proxy7,0.72,0.93,0.74,0.75,1.0,1.0,7,0
8,proxy8,0.47,0.83,0.87,0.49,0.99,0.71,5,0
9,proxy9,0.86,1.28,0.79,0.89,0.99,0.71,5,0
10,proxy10,0.6,1.14,0.67,0.62,1.0,0.71,5,0
11,proxy11,0.84,0.91,1.18,0.87,1.01,1.14,8,0
12,proxy12,1.4,1.21,0.78,1.45,1.0,0.86,6,0
13,proxy13,1.19,1.08,0.92,1.23,1.0,1.0,7,0
14,proxy14,0.75,0.85,1.1,0.78,1.01,1.14,8,0
15,proxy15,0.8,1.05,0.87,0.83,0.99,0.57,4,0
16,proxy16,30.39,1.23,6.43,1.09,8.81,3.57,5,0
17,proxy17,1.77,1.01,1.02,1.84,1.01,1.14,8,0
18,proxy18,1.22,0.99,1.14,1.27,1.0,1.0,7,0
19,proxy19,0.49,1.01,0.68,0.5,0.99,0.43,3,0
20,proxy20,30.39,0.82,6.84,1.09,8.05,3.71,6,0
21,proxy21,0.64,0.81,1.08,0.67,1.0,0.71,5,0
22,proxy22,1.29,1.18,0.84,1.35,1.0,1.0,7,0
23,proxy23,0.51,0.97,1.01,0.53,0.99,0.57,4,0
24,proxy24,0.23,0.96,1.21,0.24,1.0,0.71,5,0
25,proxy25,1.15,0.78,0.77,1.2,1.0,1.0,7,0
26,proxy26,0.6,0.81,1.21,0.62,0.99,0.57,4,0
27,proxy27,0.99,1.35,1.05,1.03,1.01,1.43,10,0
28,proxy28,0.66,1.14,1.21,0.69,1.0,0.57,4,0
29,proxy29,0.6,0.96,1.19,0.63,1.0,0.86,6,0
30,proxy30,0.49,0.93,1.03,0.51,0.99,0.43,3,0
31,proxy31,28.59,0.79,6.96,1.71,9.04,4.57,12,0
32,proxy32,0.65,0.99,0.67,0.68,1.0,0.57,4,0
33,proxy33,0.79,0.85,0.67,0.82,0.99,0.57,4,0
34,proxy34,1.13,1.06,1.12,1.18,1.0,1.29,9,0
35,proxy35,1.26,1.16,1.2,1.31,1.0,1.14,8,0
36,proxy36,0.56,0.96,1.12,0.58,1.0,0.57,4,0
37,proxy37,0.97,1.08,0.82,1.01,0.99,0.71,5,0
38,proxy38,0.51,1.12,0.67,0.53,1.0,1.0,7,0
39,proxy39,2.17,1.3,1.08,2.26,1.02,2.14,15,0
40,proxy40,1.27,1.09,1.09,1.32,1.0,1.43,10,0
