id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,17.03,0.7,3.98,125.99,5.73,1.16,22,1
2,proxy2,1.06,1.0,1.17,1.06,0.99,0.95,18,0
3,proxy3,15.23,0.71,3.41,164.85,4.08,1.0,19,1
4,proxy4,0.92,0.76,0.88,0.92,1.02,1.21,23,0
5,proxy5,1.0,0.89,1.17,1.0,1.0,1.0,19,0
6,proxy6,1.28,0.76,1.16,1.28,0.99,1.21,23,0
7,proxy7,0.98,1.07,1.0,0.98,1.0,1.0,19,0
8,proxy8,1.52,1.08,0.76,1.52,1.0,1.16,22,0
9,proxy9,16.27,0.89,2.78,132.57,4.67,1.05,20,1
10,proxy10,0.79,1.0,0.72,0.79,0.98,0.79,15,0
