id,proxyname,SEND_ratio,DISK_ratio,CPU_ratio,RECEIVE_ratio,MEM_ratio,DISK_COUNT_ratio,UserNum,BeingAttack
1,proxy1,1.0,1.4,0.78,1.0,1.01,1.14,8,0
2,proxy2,1.52,1.34,1.01,1.52,1.0,1.14,8,0
3,proxy3,0.72,0.81,0.82,0.72,1.0,1.0,7,0
4,proxy4,0.91,0.76,1.15,0.91,1.0,1.0,7,0
5,proxy5,0.25,0.97,0.82,0.25,0.99,0.29,2,0
6,proxy6,1.31,0.72,0.93,1.31,1.01,1.29,9,0
7,proxy7,0.2,1.06,1.29,0.2,0.99,0.43,3,0
8,proxy8,1.79,0.86,1.08,1.79,1.01,1.57,11,0
9,proxy9,0.35,1.39,1.16,0.35,0.99,0.57,4,0
10,proxy10,1.2,0.9,1.01,1.2,1.0,1.43,10,0
11,proxy11,1.04,1.41,1.0,1.04,1.0,0.86,6,0
12,proxy12,0.95,1.23,0.8,0.95,1.0,0.57,4,0
13,proxy13,1.22,1.0,1.25,1.22,1.0,1.0,7,0
14,proxy14,0.92,0.81,0.73,0.92,1.0,0.71,5,0
15,proxy15,1.67,1.14,0.88,1.67,1.01,1.29,9,0
